item_code,order_frequency,total_quantity,abc_class
10014081001,3,18,C
12020960001,3,7,C
31421022001,3,3,C
10014110001,3,15,C
11050014001,3,4,C
10014119001,3,27,C
12103036001,3,12,C
12201046001,3,60,C
11061005001,3,3,C
10014103001,3,5,C
12151091001,3,3,C
12020961001,3,5,C
12151089001,3,3,C
12151088001,3,3,C
12151073001,3,3,C
12150039001,3,3,C
31455016001,3,6,C
12020964001,3,6,C
12130071001,3,11,C
12130029001,3,7,C
41002005001,3,4,C
31422019001,3,6,C
12130007001,3,4,C
12021028001,3,6,C
12125030001,3,8,C
10014021001,3,14,C
12125023001,3,3,C
65110026001,3,10,C
12125003001,3,10,C
12022093003,3,3,C
12123133001,3,8,C
12125028001,3,3,C
10002924001,3,4,C
35311004001,3,3,C
34511051001,3,5,C
12105012001,3,4,C
12105010001,3,3,C
12105005001,3,8,C
11061054002,3,4,C
11070022001,3,4,C
11051012001,3,11,C
12106101001,3,3,C
41522089001,3,3,C
41530017001,3,3,C
12104051001,3,9,C
12100078001,3,4,C
12110018001,3,3,C
31912011001,3,6,C
12110037001,3,3,C
42613064002,3,3,C
32420014001,3,3,C
11070012001,3,15,C
12034085001,3,17,C
12102030001,3,3,C
12105029001,3,3,C
41313936001,3,3,C
12102097001,3,3,C
12105014001,3,4,C
11051037001,3,17,C
12105071001,3,4,C
11051031001,3,3,C
12106007001,3,4,C
12102060001,3,24,C
12106014001,3,3,C
32501007001,3,5,C
12106031001,3,3,C
10001044001,3,16,C
12106055001,3,4,C
12102033001,3,4,C
35300010001,3,9,C
12110068001,3,5,C
11051001001,3,3,C
12112026001,3,3,C
12103899001,3,21,C
12034211001,3,3,C
12034154001,3,3,C
12120085001,3,4,C
11050110002,3,3,C
61064105002,3,9,C
12121006002,3,12,C
12034095001,3,6,C
12102997001,3,53,C
31563039001,3,12,C
12121029001,3,18,C
12034088001,3,10,C
10002899001,3,36,C
12121060001,3,8,C
12121062001,3,4,C
12100008001,3,4,C
31602059001,3,6,C
61064012003,3,9,C
31709944001,3,7,C
31835944001,3,3,C
12102144001,3,3,C
31821064001,3,4,C
60014001004,3,4,C
12100056001,3,6,C
12100055001,3,3,C
61062008003,3,15,C
12102151001,3,5,C
61063005003,3,12,C
12103070001,3,3,C
12120036001,3,10,C
11061051001,3,3,C
12104013001,3,4,C
11050129002,3,3,C
41213013001,3,3,C
14521147001,3,4,C
12202005001,3,6,C
14313892001,3,3,C
14631082001,3,5,C
14631040001,3,4,C
14631014001,3,4,C
14312008001,3,3,C
11023012001,3,5,C
14630050001,3,6,C
14621044001,3,3,C
14621026001,3,8,C
11022083001,3,3,C
14313008001,3,6,C
10040001001,3,36,C
14710004001,3,3,C
14315002001,3,3,C
11022067001,3,14,C
14321008001,3,8,C
14330041001,3,5,C
14620061001,3,8,C
14332005001,3,6,C
10040017001,3,18,C
14332017001,3,5,C
14342020001,3,16,C
14351068001,3,3,C
14311234001,3,3,C
14631914001,3,13,C
10035052001,3,36,C
14311030001,3,3,C
14243110001,3,7,C
11030179001,3,3,C
14700050001,3,7,C
14244074001,3,4,C
14244911001,3,6,C
14634039001,3,5,C
14633908001,3,8,C
14633043001,3,4,C
14632450001,3,5,C
11030079001,3,8,C
14303038001,3,3,C
11030062001,3,8,C
11030046001,3,5,C
14310003001,3,6,C
14310011001,3,3,C
14310030001,3,4,C
14310054001,3,4,C
14632024001,3,4,C
14310127001,3,3,C
14311002001,3,10,C
14311008001,3,14,C
14351069001,3,3,C
14616044001,3,9,C
14352027001,3,8,C
14602099001,3,3,C
14506071001,3,3,C
14602074001,3,4,C
10051001001,3,3,C
10052002001,3,15,C
14506254001,3,3,C
14506323001,3,5,C
14601899001,3,3,C
11010015001,3,3,C
14506488001,3,4,C
11010012001,3,3,C
11010002001,3,4,C
14507202001,3,5,C
14508022001,3,7,C
14508918001,3,12,C
14509009001,3,5,C
14601016001,3,3,C
11002007001,3,3,C
14510215001,3,3,C
14511034001,3,3,C
14522066001,3,4,C
10053903001,3,18,C
14602098001,3,3,C
14602110001,3,3,C
14616020001,3,3,C
14602113001,3,3,C
14615896001,3,3,C
14353012001,3,5,C
14353026001,3,4,C
14615057001,3,4,C
14360016001,3,10,C
11021018001,3,10,C
10041005001,3,6,C
14361051001,3,3,C
14613017001,3,7,C
14361117001,3,3,C
14612946001,3,4,C
14612031001,3,3,C
14604121001,3,3,C
11020010001,3,14,C
14403102001,3,4,C
14604118001,3,4,C
14411016001,3,5,C
14411023001,3,7,C
14412060001,3,3,C
14602116001,3,6,C
14505088001,3,3,C
14243069001,3,35,C
14243031001,3,3,C
31268003001,3,4,C
14002008001,3,28,C
12327056001,3,72,C
12327060001,3,3,C
12327064001,3,3,C
10020028001,3,72,C
10020032001,3,36,C
14853048001,3,52,C
14853039001,3,10,C
14853002001,3,72,C
14001143001,3,4,C
14852899001,3,18,C
14852898001,3,18,C
14710038001,3,6,C
14522015001,3,3,C
14852019001,3,66,C
14852016001,3,24,C
14852015001,3,24,C
14011035001,3,42,C
11040062001,3,9,C
14013963001,3,5,C
14852011001,3,18,C
14022103001,3,10,C
10022003001,3,96,C
30000004001,3,3,C
11041999004,3,3,C
30001041001,3,4,C
12327023001,3,5,C
31254899001,3,8,C
31240002001,3,8,C
31111007001,3,4,C
12212009001,3,9,C
30450034001,3,6,C
30435004001,3,4,C
30073068001,3,7,C
30072058001,3,3,C
30071051001,3,4,C
12213017001,3,3,C
12233034001,3,4,C
11043016002,3,5,C
12234037001,3,4,C
10016021001,3,48,C
12234901001,3,6,C
11043012001,3,13,C
12302008001,3,7,C
12302118001,3,4,C
12302120001,3,9,C
12320018001,3,18,C
30002001001,3,9,C
14851098001,3,3,C
14104088002,3,3,C
14850123001,3,5,C
14210064001,3,3,C
14210899001,3,5,C
11031911001,3,8,C
14213028001,3,11,C
10023104001,3,6,C
14220155001,3,5,C
14222045001,3,18,C
14222119001,3,5,C
14222137001,3,5,C
11031901001,3,3,C
14730906001,3,6,C
10023998001,3,5,C
10024006001,3,18,C
10024900001,3,42,C
14721899001,3,3,C
14226116001,3,4,C
14240012001,3,3,C
14241035001,3,3,C
14242068001,3,9,C
14242165001,3,5,C
11030204001,3,3,C
10031021001,3,18,C
14742016001,3,4,C
14210061001,3,11,C
11040027001,3,7,C
14210047001,3,5,C
14850060001,3,3,C
14110179001,3,4,C
14850012001,3,14,C
14833001001,3,10,C
11040023001,3,4,C
14832948001,3,5,C
14111230001,3,5,C
11040004001,3,9,C
14133928001,3,4,C
10023064001,3,4,C
14822116001,3,6,C
14822095001,3,3,C
11032031001,3,14,C
14203033001,3,3,C
14203099001,3,6,C
14204029001,3,3,C
11032006001,3,11,C
14204069001,3,5,C
10023079001,3,6,C
14804015001,3,36,C
14802010001,3,5,C
12020914001,3,5,C
11103188001,3,4,C
12017019001,3,4,C
12010196001,3,3,C
12010193001,3,5,C
12002008001,3,9,C
12010178001,3,4,C
12000069001,3,5,C
12005015007,3,7,C
12010170001,3,5,C
12001111001,3,3,C
12010153001,3,4,C
12011467001,3,3,C
12020271001,3,4,C
12001086001,3,3,C
12020266001,3,4,C
12000103001,3,4,C
12000115001,3,4,C
12000135001,3,3,C
11071016001,3,3,C
12020246001,3,3,C
12000150001,3,8,C
12001079001,3,3,C
12002018001,3,3,C
12000047001,3,4,C
11101034002,3,4,C
12000042001,3,3,C
12005002003,3,6,C
12011362001,3,6,C
12011366001,3,3,C
11103091001,3,3,C
11103089004,3,5,C
11073002001,3,6,C
12017040001,3,5,C
11112001001,3,4,C
12011388001,3,8,C
12005002005,3,10,C
12011390001,3,3,C
12000005001,3,3,C
12011391001,3,3,C
12002024001,3,3,C
12000018001,3,4,C
12010263001,3,3,C
12005003004,3,12,C
12010229001,3,3,C
12010201001,3,7,C
11072905001,3,5,C
12010119001,3,3,C
12011057001,3,3,C
12012045001,3,6,C
12005082011,3,4,C
12005082016,3,5,C
12001048001,3,4,C
12000411001,3,3,C
12001039001,3,3,C
12020461001,3,6,C
12012072001,3,14,C
12000445001,3,3,C
11103001002,3,4,C
11071899001,3,3,C
12005084006,3,3,C
11102043001,3,3,C
12012098001,3,4,C
12000505001,3,6,C
11102023001,3,3,C
11071911001,3,3,C
12001027001,3,3,C
12012120001,3,5,C
12020089001,3,3,C
12000349001,3,4,C
11103008001,3,7,C
12001068001,3,3,C
11072902001,3,16,C
12000163001,3,4,C
12011489001,3,3,C
12012969001,3,3,C
11100004001,3,4,C
12000194001,3,3,C
12000200001,3,6,C
12020220001,3,11,C
12010081001,3,3,C
11072017001,3,4,C
11103040001,3,3,C
12020217001,3,8,C
12020211001,3,3,C
12001056001,3,4,C
12020046001,3,3,C
12000232001,3,3,C
12005082004,3,3,C
12010034001,3,12,C
12000247001,3,3,C
12000265001,3,6,C
12011034001,3,5,C
12005093002,3,3,C
12011228001,3,5,C
12011231001,3,4,C
12002104001,3,3,C
11074022001,3,9,C
12011305001,3,3,C
12011220001,3,4,C
12011226001,3,6,C
12017017001,3,3,C
12020372001,3,4,C
11103354001,3,9,C
11072011001,3,16,C
12016114001,3,6,C
11103247001,3,3,C
12017018001,3,3,C
12011273001,3,3,C
11074033001,3,7,C
11103153001,3,8,C
12016027001,3,6,C
12003055001,3,5,C
11103147001,3,5,C
12002155001,3,3,C
12011191001,3,3,C
12002998001,3,4,C
12011186001,3,3,C
12003128001,3,5,C
12003135001,3,4,C
12016061001,3,3,C
11103321001,3,3,C
11073900001,3,4,C
12004016001,3,19,C
11103130001,3,5,C
11073905001,3,3,C
12002124001,3,3,C
11103323001,3,3,C
12011161001,3,3,C
12011116001,3,3,C
12011192001,3,6,C
12016079001,3,3,C
12004170001,3,5,C
11110026001,3,5,C
11110045001,3,4,C
11110050001,3,4,C
11110022001,3,4,C
12011240001,3,3,C
12016099001,3,4,C
12011080001,3,4,C
12011076001,3,8,C
11074047001,3,4,C
11103108001,3,8,C
12011339001,3,3,C
12011340001,3,5,C
11103193001,3,3,C
11110031001,3,8,C
12011088001,3,3,C
11110079003,3,4,C
12011103001,3,5,C
11103377001,3,3,C
12011330001,3,3,C
11103387001,3,4,C
12011249001,3,4,C
12011233001,3,3,C
12011241002,3,3,C
11103884002,3,3,C
12011239001,3,5,C
14506330001,2,8,C
12005082002,2,2,C
12005082006,2,3,C
11076890001,2,4,C
11010015002,2,2,C
14506328001,2,2,C
11022006001,2,11,C
14330006001,2,2,C
11010005001,2,2,C
12005087003,2,2,C
12005082010,2,3,C
12003120001,2,2,C
11022026001,2,3,C
14506392001,2,2,C
12003115001,2,2,C
12005087001,2,2,C
12003113001,2,2,C
12005084008,2,2,C
12003104001,2,2,C
14331025001,2,4,C
14506642001,2,3,C
11022060001,2,4,C
12003111001,2,3,C
14413010001,2,3,C
11076892001,2,7,C
11021074001,2,2,C
14504050001,2,15,C
14353035001,2,2,C
12005015002,2,5,C
14360087001,2,2,C
14361011001,2,3,C
14505926001,2,2,C
11010051001,2,2,C
14505043001,2,10,C
12005009007,2,2,C
14501940001,2,2,C
12003123001,2,2,C
14413999001,2,4,C
14313897001,2,2,C
11021002001,2,3,C
14364197001,2,2,C
14364198001,2,2,C
14370044001,2,3,C
14370999001,2,5,C
11020001001,2,4,C
11010037001,2,2,C
12005015010,2,2,C
12005019001,2,3,C
14353003001,2,8,C
14341102001,2,2,C
12003125001,2,4,C
11021067001,2,3,C
12003147001,2,2,C
14343012001,2,2,C
12003911001,2,2,C
11021066001,2,5,C
11021062001,2,2,C
11010120001,2,2,C
14505973001,2,8,C
12004020001,2,10,C
12005056003,2,4,C
12005019008,2,3,C
12005019006,2,3,C
12005019003,2,2,C
12004036001,2,4,C
12005019002,2,2,C
11021005001,2,14,C
12010085001,2,2,C
12005093010,2,2,C
12011097001,2,4,C
14110271001,2,2,C
12011134001,2,2,C
12011131001,2,2,C
11040011001,2,2,C
12011126001,2,5,C
11040007001,2,5,C
11032227001,2,2,C
12011110001,2,5,C
11074041001,2,2,C
12011101001,2,3,C
14204013001,2,10,C
14204030001,2,2,C
11074021001,2,7,C
14204101001,2,2,C
14204102001,2,2,C
12011061001,2,2,C
11074059002,2,2,C
12011025001,2,9,C
11031910002,2,7,C
14220110001,2,198,C
14222006001,2,2,C
14222036001,2,3,C
12010999001,2,2,C
14222120001,2,11,C
14110074001,2,4,C
12011174001,2,3,C
14222123001,2,4,C
11041013001,2,3,C
12327086001,2,12,C
12344037001,2,4,C
14000020001,2,2,C
14000025001,2,3,C
11041029001,2,2,C
11041023001,2,2,C
11074010001,2,3,C
12011212001,2,2,C
14002052001,2,3,C
12011207001,2,2,C
14003070001,2,2,C
11074012001,2,2,C
12011177001,2,2,C
11041005002,2,2,C
11041003001,2,2,C
14011045001,2,2,C
14011046001,2,2,C
14020978001,2,31,C
14021104001,2,2,C
14023036001,2,4,C
11040057001,2,2,C
14100031001,2,2,C
12011182001,2,6,C
14103058001,2,2,C
14222122001,2,2,C
11074060004,2,9,C
12005107001,2,6,C
14310128001,2,7,C
14304128001,2,8,C
14304157001,2,2,C
12010072001,2,2,C
14310004001,2,2,C
12010062001,2,12,C
14310037001,2,2,C
14310049001,2,2,C
14310053001,2,2,C
12010023001,2,12,C
11030017001,2,3,C
12010008001,2,3,C
11076886001,2,2,C
11030049002,2,2,C
11030015001,2,3,C
14310999001,2,3,C
14311031001,2,2,C
14311034001,2,2,C
12006048001,2,2,C
14311115001,2,2,C
14311117001,2,3,C
12005108003,2,8,C
12005108002,2,4,C
11030002001,2,4,C
11023015001,2,9,C
14304015001,2,2,C
14303008001,2,5,C
14222219001,2,3,C
12010161001,2,6,C
12010243001,2,2,C
11031023001,2,2,C
14241025001,2,3,C
14241038001,2,5,C
14241043001,2,3,C
14241044001,2,3,C
11030207001,2,2,C
12010176001,2,3,C
14242210001,2,6,C
14243021001,2,4,C
11030198002,2,2,C
12010149001,2,3,C
11030080001,2,3,C
14243109001,2,2,C
14243111001,2,3,C
14244047001,2,3,C
12010135001,2,3,C
11075002001,2,6,C
14244930001,2,2,C
11030125001,2,5,C
11030108001,2,2,C
11030097001,2,2,C
12010121001,2,3,C
11030094001,2,13,C
12003086001,2,9,C
11030007001,2,2,C
14509002001,2,2,C
31556012001,2,3,C
31423902001,2,8,C
31462016001,2,4,C
12000007001,2,2,C
11112038001,2,2,C
31502041001,2,2,C
31502041002,2,4,C
31504006001,2,9,C
31530001001,2,2,C
10014044001,2,60,C
31530005001,2,8,C
11112002001,2,2,C
11111023001,2,3,C
11103086002,2,7,C
31567051001,2,2,C
31421049001,2,2,C
31567056001,2,2,C
11103092001,2,7,C
11103099001,2,3,C
31580049003,2,3,C
11103105001,2,12,C
10013011001,2,12,C
31707041001,2,2,C
31761004001,2,2,C
10010044001,2,12,C
11110033001,2,4,C
32420037001,2,2,C
32421010001,2,4,C
32421016001,2,2,C
12000032001,2,2,C
11103079001,2,3,C
32430039001,2,2,C
30061026001,2,3,C
14853033001,2,11,C
14853034001,2,7,C
14853038001,2,3,C
14853040001,2,5,C
12000157001,2,4,C
14854024001,2,4,C
14854027001,2,6,C
12000146001,2,2,C
10020017001,2,7,C
30045021001,2,15,C
30045025001,2,4,C
10016006001,2,12,C
30045076001,2,9,C
30071041001,2,5,C
12000036001,2,3,C
12000080001,2,2,C
11103065001,2,3,C
30450039001,2,2,C
10015005001,2,20,C
11103071001,2,2,C
31227009001,2,2,C
11103073001,2,2,C
10014123001,2,6,C
31258003001,2,3,C
31258006001,2,3,C
31267002001,2,8,C
31271003001,2,5,C
31273002001,2,6,C
32424001001,2,4,C
32431020001,2,3,C
14853027001,2,11,C
11103248001,2,2,C
11103281001,2,4,C
41401040001,2,2,C
41401068001,2,2,C
41417013001,2,3,C
41420037001,2,2,C
41420048001,2,2,C
41421003001,2,2,C
41511008001,2,3,C
11103256001,2,3,C
41512006001,2,2,C
11103249001,2,3,C
41531003001,2,2,C
41601018001,2,2,C
42301034001,2,3,C
41331023001,2,2,C
42613064001,2,4,C
11103148001,2,3,C
61037010002,2,10,C
61062008001,2,7,C
11103155001,2,2,C
11103182001,2,4,C
61064195002,2,2,C
11103206001,2,2,C
61080007002,2,8,C
61080007004,2,10,C
61080010002,2,5,C
11103203001,2,3,C
65090092001,2,2,C
41401011001,2,2,C
11103301001,2,2,C
32470025001,2,3,C
11103350001,2,2,C
32504024001,2,12,C
32504025004,2,12,C
11103380001,2,2,C
32511050001,2,11,C
32514096001,2,3,C
10002039001,2,24,C
32523001001,2,2,C
32600042001,2,3,C
33120021001,2,6,C
33271052001,2,3,C
34101017001,2,3,C
35131001001,2,2,C
35131010001,2,2,C
35300013001,2,8,C
11103301002,2,3,C
35300016001,2,9,C
11103127001,2,2,C
35302015001,2,10,C
35307005001,2,8,C
35307925001,2,8,C
35310008001,2,2,C
35751001001,2,12,C
11103128001,2,8,C
35752005001,2,8,C
11103313001,2,5,C
41101002001,2,2,C
41110001001,2,3,C
41212053001,2,2,C
10020037001,2,90,C
10020039001,2,18,C
12003082001,2,2,C
14615083001,2,3,C
14604254001,2,2,C
14604256001,2,2,C
12002068001,2,2,C
14611018001,2,2,C
11101015001,2,5,C
14612069001,2,2,C
12002050001,2,2,C
12002040001,2,2,C
10041013001,2,12,C
12002037001,2,2,C
14615035001,2,3,C
12002026001,2,2,C
14615081001,2,2,C
14616048001,2,14,C
14604114001,2,2,C
14616108001,2,2,C
14616194001,2,2,C
14616195001,2,2,C
12001119001,2,4,C
12001113001,2,2,C
14620034001,2,3,C
14620115001,2,5,C
12001088001,2,2,C
14621017001,2,2,C
14621018001,2,5,C
11101034001,2,7,C
14621035001,2,2,C
14621107001,2,2,C
12002084001,2,2,C
10041055001,2,12,C
12001067001,2,3,C
14602045001,2,3,C
12003072001,2,2,C
11010001001,2,5,C
14510184001,2,7,C
14510202001,2,2,C
12003069001,2,5,C
14510225001,2,8,C
12003038001,2,2,C
12003015001,2,4,C
10052033001,2,2,C
12003013001,2,3,C
11100110001,2,3,C
12003008001,2,2,C
14602030001,2,2,C
14602052001,2,2,C
12002089001,2,2,C
12002160001,2,3,C
14602075001,2,2,C
14602087001,2,3,C
14602089001,2,2,C
14602092001,2,5,C
14602100001,2,2,C
14602112001,2,3,C
12002118001,2,2,C
14602120001,2,2,C
14603014001,2,4,C
14604001001,2,2,C
12002093001,2,3,C
10041058001,2,12,C
14631013001,2,4,C
14631944001,2,2,C
14852062001,2,18,C
14833063001,2,4,C
12000430001,2,2,C
14741008001,2,5,C
12000425001,2,2,C
12000400001,2,2,C
14741049001,2,2,C
12000373001,2,2,C
11103002001,2,2,C
14801012001,2,6,C
12000343001,2,5,C
12000282001,2,4,C
14822906001,2,2,C
12000262001,2,4,C
12000242001,2,3,C
10023037001,2,16,C
12000497001,2,2,C
10023032001,2,4,C
14840005001,2,24,C
14850063001,2,4,C
11103039001,2,2,C
14851001001,2,3,C
14851010001,2,5,C
14851018001,2,6,C
14851032001,2,2,C
12000206001,2,3,C
12000204001,2,2,C
12000193001,2,2,C
12000183001,2,2,C
14852044001,2,72,C
12000432001,2,2,C
10031006001,2,28,C
12001064001,2,2,C
10034047001,2,12,C
10035051001,2,42,C
12001063001,2,2,C
12001061001,2,2,C
14632071001,2,2,C
10035038001,2,8,C
12001055001,2,4,C
14632186001,2,8,C
14632194001,2,4,C
14632215001,2,4,C
12001050001,2,2,C
14632295001,2,7,C
14632350001,2,2,C
10035033001,2,8,C
10034044001,2,12,C
12001006001,2,3,C
11102014001,2,2,C
12001028001,2,2,C
14633055001,2,9,C
10033062001,2,8,C
10033052001,2,8,C
14634021001,2,6,C
14700035001,2,2,C
12001017001,2,2,C
10031030001,2,28,C
14701022001,2,3,C
14701040001,2,4,C
12001007001,2,2,C
14710006001,2,2,C
12327085001,2,3,C
11050061001,2,3,C
12020045001,2,2,C
12030741001,2,2,C
12016106001,2,10,C
12102046001,2,2,C
12123134001,2,7,C
12102047001,2,3,C
12012001001,2,2,C
12016112001,2,4,C
11062011001,2,3,C
12023167001,2,4,C
12011999001,2,2,C
12023143001,2,2,C
12106027001,2,11,C
12125013001,2,3,C
12016130001,2,5,C
12125015001,2,4,C
12011482001,2,2,C
12123130001,2,2,C
12106040001,2,4,C
12023227001,2,4,C
12102022001,2,2,C
12030086001,2,4,C
12012069001,2,4,C
12102021001,2,4,C
12023995001,2,16,C
11051018001,2,2,C
12023463001,2,2,C
12016100001,2,2,C
12123108001,2,4,C
12023310001,2,4,C
12023279001,2,4,C
12123094001,2,6,C
12012014001,2,3,C
12123099001,2,20,C
12123106001,2,10,C
12016131001,2,2,C
12130089001,2,4,C
12106003001,2,2,C
12011422001,2,4,C
12102113001,2,2,C
12011433001,2,3,C
12105037001,2,7,C
12022184001,2,2,C
12022177001,2,2,C
12022171001,2,4,C
12105032001,2,2,C
12011451001,2,2,C
12102118001,2,3,C
12102122001,2,3,C
12022162001,2,4,C
12011417001,2,3,C
12105025001,2,2,C
12152005001,2,2,C
12020175001,2,10,C
12105046001,2,2,C
12106002001,2,2,C
11050037001,2,3,C
11051032001,2,2,C
12016139001,2,3,C
12150001001,2,2,C
11051039001,2,2,C
12023067001,2,2,C
12150006001,2,2,C
12020362001,2,4,C
12011453001,2,6,C
12105061001,2,2,C
12150027001,2,6,C
11051056001,2,2,C
12017015001,2,3,C
12151012001,2,24,C
12011466001,2,2,C
12102014001,2,2,C
12016091001,2,2,C
11071012001,2,2,C
11050069001,2,3,C
12034071001,2,3,C
12020237001,2,3,C
12100061001,2,4,C
12013033001,2,4,C
12110074001,2,2,C
12121007001,2,12,C
11050110001,2,2,C
12012985001,2,3,C
12121014001,2,3,C
12020323001,2,2,C
12034036001,2,4,C
12034035001,2,2,C
12012984001,2,2,C
12121039001,2,2,C
12012928001,2,2,C
12020242001,2,4,C
12111014001,2,2,C
12034086001,2,11,C
12120046001,2,3,C
12120031001,2,14,C
12014032001,2,2,C
11050140002,2,2,C
12120041001,2,4,C
12016005001,2,3,C
12020261001,2,4,C
12120011001,2,32,C
11050142001,2,2,C
12034100001,2,3,C
12120005001,2,7,C
12020253001,2,4,C
12020282001,2,2,C
12016016001,2,2,C
12016023001,2,2,C
12020222001,2,22,C
12034025001,2,4,C
12034001001,2,4,C
12101009001,2,2,C
12122024001,2,2,C
12122026001,2,10,C
11070027001,2,5,C
12016078001,2,2,C
11050073002,2,5,C
12106091001,2,3,C
12106089001,2,4,C
12106113001,2,6,C
12106088001,2,3,C
12020221001,2,4,C
12122038001,2,9,C
11050073001,2,3,C
12122051001,2,3,C
12016085001,2,4,C
12106112001,2,9,C
12012161001,2,2,C
11050105001,2,2,C
12016042001,2,2,C
11071013001,2,3,C
12020327001,2,2,C
11050097001,2,2,C
12110059001,2,3,C
12110058001,2,2,C
12121081001,2,10,C
12012170001,2,2,C
11050088001,2,13,C
12032540001,2,2,C
12016045001,2,2,C
12016056001,2,4,C
12110016001,2,4,C
12110003001,2,2,C
12032224001,2,2,C
12105023001,2,2,C
12023071001,2,2,C
12011322001,2,2,C
12011300001,2,4,C
12020966001,2,4,C
11043007001,2,2,C
12103053001,2,4,C
12103052001,2,4,C
12020969001,2,2,C
12320030001,2,2,C
11073901001,2,2,C
12020019001,2,6,C
12103049001,2,5,C
12021022001,2,2,C
12302044001,2,2,C
12020416001,2,4,C
12021036001,2,3,C
12011311001,2,3,C
12323010001,2,2,C
11061033001,2,2,C
12104015001,2,9,C
12233035001,2,3,C
12020128001,2,5,C
12104027002,2,6,C
12104032001,2,2,C
12021094001,2,2,C
12103019001,2,2,C
12021923001,2,22,C
11073039001,2,2,C
11050008001,2,2,C
12011345001,2,2,C
12104042001,2,4,C
12020965001,2,4,C
12103174001,2,9,C
12020132001,2,6,C
12020051001,2,3,C
12011247001,2,3,C
12103132001,2,7,C
12020501001,2,3,C
11070062001,2,3,C
11072003001,2,2,C
12103098001,2,6,C
11042028001,2,2,C
12020458001,2,2,C
11074001001,2,2,C
11070063001,2,3,C
12020925001,2,4,C
12020926001,2,12,C
11070051001,2,2,C
11042030001,2,2,C
12323109001,2,2,C
12327004001,2,3,C
12327002001,2,3,C
12326167001,2,7,C
12020434001,2,3,C
12020026001,2,4,C
12326090001,2,2,C
12103072001,2,3,C
12103155001,2,4,C
12103069001,2,3,C
12325047001,2,2,C
12324139001,2,2,C
12020025001,2,4,C
12020420001,2,4,C
12212010001,2,30,C
11050137001,2,2,C
12022043002,2,2,C
12022034001,2,2,C
12104900001,2,8,C
12021994001,2,3,C
12102146001,2,2,C
12011389001,2,2,C
12020005001,2,5,C
12020147001,2,8,C
12327063001,2,2,C
12022064001,2,2,C
12201097001,2,40,C
12020009001,2,2,C
12022047001,2,2,C
12020005002,2,4,C
12105018001,2,2,C
12011395001,2,2,C
12011385001,2,2,C
12020005003,2,6,C
12020384001,2,3,C
12011386001,2,3,C
12020161001,2,4,C
12020164001,2,12,C
12102133002,2,2,C
10023087001,1,4,C
12000166001,1,1,C
14633032001,1,1,C
12020062001,1,1,C
12000176001,1,1,C
12020070001,1,3,C
14632356001,1,4,C
14633107001,1,1,C
11070037001,1,2,C
12020224001,1,2,C
11070034001,1,1,C
14852904001,1,24,C
12102108001,1,6,C
12000309001,1,1,C
11103011001,1,1,C
12000468001,1,1,C
12103066001,1,1,C
12100911001,1,1,C
14805902001,1,6,C
12020228001,1,1,C
14633002001,1,1,C
11103045001,1,3,C
10023075001,1,2,C
12020138001,1,2,C
12103064001,1,2,C
12102998001,1,1,C
10023100001,1,3,C
11071912001,1,1,C
11103048001,1,1,C
15023036001,1,24,C
14740035001,1,1,C
15023038001,1,24,C
15302010001,1,1,C
10023102001,1,1,C
12000144001,1,2,C
10020006001,1,6,C
12103091001,1,2,C
12020234001,1,1,C
12103097001,1,1,C
12000136001,1,1,C
14632094001,1,1,C
14741050001,1,1,C
12034999001,1,1,C
12102123001,1,1,C
12034240001,1,2,C
15022020001,1,30,C
12100017001,1,2,C
15022014001,1,24,C
12000149001,1,2,C
10023999001,1,2,C
12000159001,1,2,C
14731899001,1,2,C
14632349001,1,1,C
12103081001,1,36,C
12103083001,1,12,C
10020029001,1,6,C
14853069001,1,4,C
12020250001,1,2,C
12000431001,1,1,C
12100019001,1,2,C
12000369001,1,1,C
12102114001,1,1,C
12020050001,1,1,C
12102141001,1,1,C
12000301001,1,2,C
12000485001,1,1,C
12101001002,1,6,C
12102100001,1,1,C
12001010001,1,3,C
14701067001,1,1,C
11103029001,1,1,C
11103032003,1,4,C
12000233001,1,1,C
14850048001,1,1,C
11070005001,1,1,C
14850061001,1,1,C
12102038001,1,1,C
12000295001,1,1,C
12000229001,1,2,C
10023025001,1,1,C
14701026001,1,1,C
14850103001,1,1,C
12020210001,1,2,C
12000224001,1,1,C
12000270001,1,1,C
14721072001,1,1,C
12103013001,1,2,C
14850007001,1,1,C
14850002001,1,1,C
11062017001,1,1,C
10023055001,1,1,C
14832044001,1,1,C
14720003001,1,6,C
11103011004,1,1,C
11062008001,1,1,C
11103011003,1,1,C
12102999001,1,1,C
14721019001,1,4,C
12103003001,1,12,C
12102092001,1,1,C
12020189001,1,2,C
10023043001,1,1,C
12103005001,1,1,C
14710017001,1,2,C
12020184001,1,2,C
14721033001,1,5,C
12020131001,1,1,C
11061050001,1,2,C
10023023001,1,3,C
11070006001,1,4,C
10020102001,1,4,C
12000196001,1,2,C
10032005001,1,6,C
12001022001,1,1,C
14634032001,1,1,C
14634023001,1,3,C
11070019001,1,6,C
12000276001,1,1,C
10020093001,1,24,C
12020101001,1,2,C
11103044001,1,1,C
11061024001,1,2,C
11062002001,1,1,C
30013004001,1,2,C
12000285001,1,2,C
12000494001,1,1,C
11071909001,1,1,C
14832009001,1,3,C
14700031001,1,1,C
12101032001,1,1,C
10023004001,1,6,C
12102003001,1,3,C
14851006001,1,2,C
10022918001,1,2,C
12020212001,1,2,C
