pod_id,item_id,qty,order_id,processed_time,task_type,trigger
148,5,8,879,21763,1,
148,26,8,879,21763,1,
223,77,6,419,21772,1,
223,47,8,419,21772,1,
223,28,8,419,21772,1,
223,166,6,419,21772,1,
105,23,6,437,21785,1,
47,19,7,802,21793,1,
47,60,10,795,21793,1,
47,35,4,879,21793,1,
259,919,5,819,21795,1,
18,118,6,866,21796,1,
18,0,10,419,21796,1,
18,-1,-1,-999,21796,2,global
214,320,5,437,21821,1,
216,1206,11,869,21823,1,
216,77,2,419,21823,1,
216,-1,-1,-999,21823,2,global
87,63,3,866,21843,1,
87,21,10,419,21843,1,
87,-1,-1,-999,21843,2,global
294,134,4,814,21845,1,
363,141,8,717,21853,1,
363,85,4,795,21853,1,
363,112,7,879,21853,1,
114,1115,6,869,21862,1,
114,3,6,419,21862,1,
311,83,9,802,21881,1,
311,177,10,879,21881,1,
86,63,2,866,21882,1,
86,303,7,885,21882,1,
86,2,4,885,21882,1,
86,-1,-1,-999,21882,2,global
274,48,6,419,21900,1,
274,171,6,419,21900,1,
88,21,4,437,21913,1,
84,192,5,783,21918,1,
84,63,5,739,21918,1,
84,63,7,795,21918,1,
136,41,8,881,21919,1,
136,97,4,889,21919,1,
199,46,8,717,21938,1,
199,126,5,795,21938,1,
106,23,7,878,21943,1,
100,22,4,836,21952,1,
0,232,10,885,21954,1,
346,111,5,802,21962,1,
346,30,4,795,21962,1,
346,85,4,795,21962,1,
154,70,7,739,21981,1,
154,124,4,795,21981,1,
154,-1,-1,-999,21981,2,global
169,605,3,788,22011,1,
239,271,4,437,22021,1,
13,0,2,870,22027,1,
13,346,8,783,22027,1,
13,-1,-1,-999,22027,2,global
160,124,2,814,22038,1,
149,155,4,700,22041,1,
149,123,6,700,22041,1,
149,26,8,700,22041,1,
293,697,8,802,22045,1,
293,8,3,795,22045,1,
43,1400,2,836,22053,1,
64,1068,12,700,22060,1,
133,816,10,835,22068,1,
85,63,1,866,22079,1,
85,2,2,885,22079,1,
85,240,9,700,22079,1,
99,365,8,798,22080,1,
170,259,4,870,22083,1,
170,6,5,795,22083,1,
168,72,3,891,22101,1,
34,754,1,836,22131,1,
163,202,6,869,22136,1,
163,6,2,881,22136,1,
163,71,2,875,22136,1,
75,152,1,783,22136,1,
75,152,7,717,22136,1,
353,226,8,869,22153,1,
353,1335,2,419,22153,1,
60,300,1,736,22183,1,
227,167,8,802,22186,1,
328,280,5,869,22194,1,
328,180,5,419,22194,1,
365,14,4,881,22210,1,
365,14,6,700,22210,1,
365,-1,-1,-999,22210,2,global
223,265,9,700,22225,1,
223,-1,-1,-999,22225,2,global
252,330,7,795,22227,1,
366,14,2,700,22241,1,
366,14,8,419,22241,1,
308,176,8,717,22241,1,
366,-1,-1,-999,22241,2,global
29,1,8,897,22249,1,
259,1613,7,739,22254,1,
38,34,3,885,22258,1,
38,34,5,419,22258,1,
38,-1,-1,-999,22258,2,global
157,594,6,802,22283,1,
172,45,4,419,22298,1,
172,45,4,700,22298,1,
30,120,6,795,22299,1,
166,258,2,856,22301,1,
349,111,3,802,22310,1,
349,85,2,795,22310,1,
167,846,7,902,22314,1,
162,44,8,890,22344,1,
334,418,6,890,22355,1,
117,568,7,902,22368,1,
205,127,8,419,22374,1,
186,317,4,795,22378,1,
148,69,4,890,22399,1,
309,411,10,823,22406,1,
211,165,8,700,22409,1,
293,951,7,457,22422,1,
293,173,3,892,22422,1,
293,-1,-1,-999,22422,2,global
63,90,8,723,22427,1,
146,253,4,876,22437,1,
228,167,3,700,22442,1,
228,77,5,864,22442,1,
228,7,4,864,22442,1,
228,389,7,864,22442,1,
333,110,6,723,22462,1,
333,222,11,741,22462,1,
288,692,2,795,22474,1,
288,82,11,887,22474,1,
335,29,5,869,22476,1,
335,11,6,864,22476,1,
133,41,4,823,22488,1,
133,67,4,887,22488,1,
133,-1,-1,-999,22488,2,global
132,250,9,864,22505,1,
25,17,8,741,22518,1,
25,87,8,741,22518,1,
367,14,1,419,22526,1,
367,113,10,864,22526,1,
367,-1,-1,-999,22526,2,global
66,545,7,419,22542,1,
239,79,10,741,22552,1,
93,1096,8,864,22556,1,
332,11,2,802,22566,1,
332,726,7,861,22566,1,
332,-1,-1,-999,22567,2,global
237,898,7,419,22573,1,
237,-1,-1,-999,22573,2,global
187,317,4,795,22576,1,
168,483,6,885,22592,1,
18,432,11,795,22593,1,
181,379,8,861,22607,1,
134,581,6,861,22619,1,
29,87,3,881,22643,1,
29,120,3,864,22643,1,
26,183,8,871,22651,1,
206,212,4,717,22657,1,
140,823,6,723,22668,1,
140,-1,-1,-999,22668,2,global
52,1059,7,723,22681,1,
52,-1,-1,-999,22681,2,global
147,472,6,741,22693,1,
182,316,6,700,22715,1,
244,654,4,795,22715,1,
137,4,8,900,22718,1,
153,43,3,892,22723,1,
330,55,12,917,22737,1,
226,266,6,419,22741,1,
226,-1,-1,-999,22741,2,global
148,42,8,917,22753,1,
282,50,5,918,22758,1,
152,155,5,700,22788,1,
255,7,6,912,22796,1,
255,48,8,912,22796,1,
115,39,3,802,22804,1,
115,-1,-1,-999,22804,2,global
22,58,8,912,22820,1,
304,279,3,885,22826,1,
304,109,2,700,22826,1,
211,213,5,864,22837,1,
183,379,2,861,22852,1,
183,46,10,921,22852,1,
183,7,12,728,22852,1,
183,160,8,728,22852,1,
136,97,8,912,22871,1,
335,1319,10,850,22882,1,
333,727,11,873,22889,1,
256,916,4,419,22891,1,
9,427,4,885,22900,1,
336,11,7,728,22918,1,
336,282,5,728,22918,1,
66,1070,9,255,22938,1,
66,-1,-1,-999,22938,2,global
283,221,4,921,22948,1,
283,942,11,728,22948,1,
331,975,4,881,22957,1,
363,141,3,861,22966,1,
363,141,4,728,22966,1,
312,177,6,921,22985,1,
227,266,4,419,22995,1,
227,-1,-1,-999,22995,2,global
62,301,8,728,22999,1,
278,683,6,921,23011,1,
321,967,6,741,23014,1,
222,884,6,917,23026,1,
188,317,3,419,23041,1,
216,214,6,728,23043,1,
223,322,11,912,23043,1,
223,-1,-1,-999,23044,2,global
1,85,4,917,23052,1,
271,221,10,929,23069,1,
60,90,4,723,23100,1,
277,49,5,852,23107,1,
92,92,3,741,23114,1,
92,1095,5,929,23114,1,
233,269,3,889,23119,1,
119,248,2,864,23126,1,
238,651,4,912,23140,1,
279,49,6,842,23151,1,
113,565,3,717,23159,1,
3,85,3,917,23166,1,
128,3,6,926,23173,1,
257,169,2,892,23181,1,
7,0,9,934,23192,1,
7,-1,-1,-999,23192,2,global
22,434,4,705,23193,1,
186,161,11,909,23224,1,
186,-1,-1,-999,23224,2,global
164,156,3,913,23238,1,
164,28,6,933,23238,1,
183,488,5,927,23244,1,
57,20,10,934,23248,1,
224,129,1,728,23258,1,
322,280,3,937,23265,1,
322,84,8,937,23265,1,
136,26,5,898,23271,1,
23,58,2,909,23284,1,
23,33,8,937,23284,1,
23,182,2,906,23284,1,
23,-1,-1,-999,23284,2,global
305,83,11,898,23293,1,
56,189,9,909,23299,1,
38,185,2,898,23309,1,
38,1,6,940,23309,1,
129,25,9,906,23314,1,
53,767,4,898,23318,1,
30,1,6,933,23337,1,
130,3,2,741,23344,1,
334,29,2,933,23364,1,
334,-1,-1,-999,23364,2,global
329,11,3,898,23366,1,
6,15,4,937,23369,1,
6,15,4,884,23369,1,
6,144,2,884,23369,1,
91,153,6,552,23383,1,
91,304,5,552,23383,1,
47,356,1,728,23406,1,
47,19,8,930,23406,1,
59,1,10,552,23409,1,
59,772,8,552,23409,1,
59,-1,-1,-999,23409,2,global
294,174,10,552,23425,1,
31,18,5,894,23443,1,
31,18,6,552,23443,1,
9,0,9,857,23445,1,
24,182,9,884,23460,1,
325,28,1,930,23463,1,
325,28,5,730,23463,1,
325,136,7,730,23463,1,
325,417,2,730,23463,1,
325,84,11,730,23463,1,
8,15,8,894,23467,1,
13,57,6,930,23499,1,
13,0,6,730,23499,1,
13,17,4,730,23499,1,
13,117,4,730,23499,1,
180,73,1,884,23518,1,
180,46,11,714,23518,1,
107,23,10,730,23522,1,
107,2,5,730,23522,1,
313,1297,8,894,23522,1,
313,-1,-1,-999,23522,2,global
88,64,5,950,23540,1,
88,21,6,575,23540,1,
229,642,11,714,23546,1,
229,130,9,714,23546,1,
229,-1,-1,-999,23546,2,global
295,174,7,894,23560,1,
295,8,6,652,23560,1,
44,763,1,730,23569,1,
44,238,8,730,23569,1,
128,812,6,937,23569,1,
128,1485,10,947,23569,1,
128,-1,-1,-999,23570,2,global
277,936,8,906,23588,1,
277,105,4,714,23588,1,
225,389,6,730,23591,1,
225,166,9,730,23591,1,
0,292,11,714,23605,1,
0,-1,-1,-999,23606,2,global
137,97,6,930,23614,1,
137,41,9,730,23614,1,
306,9,6,714,23623,1,
306,109,4,714,23623,1,
306,136,1,714,23623,1,
299,703,9,730,23629,1,
10,116,9,714,23638,1,
322,415,9,714,23653,1,
138,4,6,817,23658,1,
138,313,8,817,23658,1,
138,68,3,817,23658,1,
89,64,7,730,23679,1,
89,193,9,817,23679,1,
11,234,10,575,23687,1,
12,521,5,893,23711,1,
12,33,9,817,23711,1,
152,155,6,575,23713,1,
152,254,6,903,23713,1,
152,1508,5,903,23713,1,
259,919,8,909,23717,1,
85,797,4,652,23727,1,
85,153,4,882,23727,1,
80,152,4,817,23728,1,
80,192,9,935,23728,1,
278,49,8,652,23741,1,
191,207,8,552,23755,1,
191,-1,-1,-999,23755,2,global
233,269,5,552,23768,1,
233,390,2,652,23768,1,
347,286,2,906,23776,1,
347,991,6,714,23776,1,
32,1044,7,907,23780,1,
335,29,4,930,23812,1,
335,11,9,817,23812,1,
42,354,7,857,23812,1,
212,77,6,652,23824,1,
106,23,4,904,23831,1,
106,245,8,817,23831,1,
8,517,6,575,23835,1,
294,174,7,930,23846,1,
294,107,4,730,23846,1,
230,130,7,854,23849,1,
146,42,9,946,23850,1,
308,956,4,730,23860,1,
308,83,6,817,23860,1,
16,522,6,714,23863,1,
249,392,6,882,23885,1,
249,-1,-1,-999,23885,2,global
163,202,6,937,23885,1,
163,-1,-1,-999,23885,2,global
66,779,6,909,23903,1,
22,235,6,714,23914,1,
54,36,6,730,23915,1,
222,215,8,817,23927,1,
44,444,9,935,23940,1,
44,-1,-1,-999,23940,2,global
136,26,6,935,23949,1,
7,516,5,714,23950,1,
262,922,6,730,23959,1,
262,-1,-1,-999,23959,2,global
129,96,5,884,23960,1,
354,226,6,857,23976,1,
354,-1,-1,-999,23976,2,global
311,10,3,817,23977,1,
311,52,4,971,23977,1,
10,16,7,903,23993,1,
291,173,4,575,24011,1,
358,140,6,817,24024,1,
216,77,5,652,24032,1,
280,50,4,714,24033,1,
280,105,1,714,24033,1,
40,186,4,652,24042,1,
333,222,2,552,24050,1,
298,51,4,652,24061,1,
48,239,4,974,24069,1,
12,345,10,775,24083,1,
12,-1,-1,-999,24083,2,global
3,0,9,970,24090,1,
91,555,3,884,24130,1,
86,797,1,652,24132,1,
359,140,12,944,24139,1,
13,429,5,817,24147,1,
299,135,4,965,24168,1,
299,-1,-1,-999,24169,2,global
69,61,9,830,24179,1,
23,58,5,817,24185,1,
59,299,10,575,24185,1,
334,418,2,714,24186,1,
1,56,6,954,24207,1,
355,227,2,937,24216,1,
360,140,5,844,24222,1,
2,115,4,730,24240,1,
313,961,11,652,24249,1,
14,17,5,954,24253,1,
166,125,4,730,24273,1,
288,50,1,714,24286,1,
167,125,2,730,24286,1,
167,6,6,972,24286,1,
41,186,4,730,24296,1,
102,560,4,730,24305,1,
300,51,11,980,24313,1,
231,644,4,817,24331,1,
98,196,10,951,24337,1,
320,10,5,964,24341,1,
64,150,8,951,24351,1,
128,1485,2,947,24358,1,
4,32,7,951,24371,1,
21,350,9,341,24379,1,
21,33,4,953,24379,1,
148,5,11,977,24385,1,
222,215,12,341,24398,1,
76,1,6,977,24403,1,
76,38,4,977,24403,1,
7,0,10,966,24404,1,
283,8,10,939,24419,1,
153,99,10,341,24424,1,
351,111,5,939,24434,1,
351,732,4,939,24434,1,
351,-1,-1,-999,24434,2,global
164,202,8,939,24448,1,
358,140,10,341,24457,1,
304,109,6,977,24459,1,
316,10,4,939,24469,1,
305,109,8,821,24482,1,
83,358,7,992,24497,1,
83,20,7,992,24497,1,
83,-1,-1,-999,24497,2,global
96,93,6,966,24514,1,
96,21,5,992,24514,1,
96,-1,-1,-999,24514,2,global
191,1546,12,687,24529,1,
191,46,2,939,24529,1,
273,221,6,953,24535,1,
273,1261,8,886,24535,1,
273,7,7,886,24535,1,
339,728,8,966,24536,1,
339,137,7,992,24536,1,
193,494,8,953,24550,1,
97,93,4,966,24555,1,
97,21,8,851,24555,1,
101,366,8,953,24564,1,
129,67,4,951,24571,1,
129,25,6,992,24571,1,
130,96,6,886,24577,1,
171,1169,10,992,24588,1,
108,2,9,886,24597,1,
108,39,4,886,24597,1,
108,-1,-1,-999,24597,2,global
41,237,6,767,24609,1,
288,692,10,914,24610,1,
288,8,4,951,24610,1,
288,-1,-1,-999,24610,2,global
162,44,11,997,24612,1,
233,131,6,979,24620,1,
183,855,7,951,24645,1,
113,3,7,999,24661,1,
102,451,10,886,24668,1,
102,-1,-1,-999,24668,2,global
192,101,2,989,24669,1,
192,207,9,838,24669,1,
192,-1,-1,-999,24669,2,global
123,311,8,851,24676,1,
22,235,5,821,24679,1,
22,-1,-1,-999,24679,2,global
280,172,5,821,24690,1,
302,136,6,992,24700,1,
188,101,5,989,24700,1,
249,1239,5,831,24714,1,
376,15,2,886,24716,1,
376,1358,3,886,24716,1,
52,189,4,886,24725,1,
229,130,4,821,24739,1,
105,563,4,767,24750,1,
105,-1,-1,-999,24750,2,global
337,30,6,851,24772,1,
65,778,8,770,24774,1,
239,900,5,851,24783,1,
77,547,4,821,24788,1,
170,157,4,922,24798,1,
352,111,1,939,24815,1,
214,320,10,982,24819,1,
153,591,5,886,24821,1,
298,51,3,817,24832,1,
313,10,2,817,24840,1,
180,46,7,982,24848,1,
193,494,8,979,24858,1,
193,-1,-1,-999,24858,2,global
168,72,6,982,24873,1,
44,763,1,730,24897,1,
44,-1,-1,-999,24897,2,global
45,763,1,730,24903,1,
45,-1,-1,-999,24903,2,global
342,284,4,453,24907,1,
342,84,7,453,24907,1,
32,58,7,1007,24911,1,
13,346,4,992,24916,1,
109,801,1,730,24926,1,
46,763,1,730,24931,1,
46,-1,-1,-999,24932,2,global
250,329,8,1009,24956,1,
305,1653,8,453,24960,1,
64,190,8,1013,24970,1,
40,186,8,453,24979,1,
66,61,6,1009,24988,1,
66,-1,-1,-999,24989,2,global
47,763,1,730,25013,1,
0,0,1,453,25035,1,
0,15,4,453,25035,1,
0,-1,-1,-999,25035,2,global
10,16,10,987,25044,1,
67,150,2,987,25051,1,
329,11,8,1020,25056,1,
227,167,10,987,25067,1,
48,763,1,730,25072,1,
304,109,7,1012,25085,1,
206,506,4,999,25091,1,
52,1059,4,1005,25095,1,
52,60,6,1005,25095,1,
12,0,10,1005,25116,1,
12,-1,-1,-999,25116,2,global
11,145,4,1005,25125,1,
30,1,7,1006,25127,1,
320,54,7,1006,25158,1,
320,-1,-1,-999,25158,2,global
33,88,2,984,25174,1,
33,18,10,984,25174,1,
33,-1,-1,-999,25175,2,global
185,1540,10,905,25197,1,
185,7,6,905,25197,1,
151,70,6,1006,25205,1,
35,18,10,905,25214,1,
35,-1,-1,-999,25214,2,global
152,70,7,938,25230,1,
152,98,10,938,25230,1,
229,130,8,905,25247,1,
229,28,10,895,25247,1,
229,77,6,895,25247,1,
50,188,7,905,25266,1,
50,1,5,1023,25266,1,
50,-1,-1,-999,25266,2,global
180,852,6,967,25285,1,
180,73,6,1006,25285,1,
352,1334,9,859,25290,1,
96,65,10,905,25295,1,
96,2,11,895,25295,1,
209,635,10,905,25311,1,
209,-1,-1,-999,25311,2,global
18,0,9,895,25326,1,
18,-1,-1,-999,25326,2,global
83,796,4,957,25330,1,
83,63,7,938,25330,1,
282,50,8,905,25348,1,
2,0,6,984,25363,1,
348,13,12,998,25394,1,
7,15,10,938,25398,1,
7,-1,-1,-999,25398,2,global
71,61,5,925,25406,1,
71,-1,-1,-999,25406,2,global
13,740,9,453,25422,1,
154,99,7,905,25443,1,
275,105,7,938,25446,1,
275,-1,-1,-999,25446,2,global
17,118,10,998,25463,1,
29,120,9,998,25487,1,
271,397,12,993,25523,1,
135,25,2,1005,25544,1,
135,582,6,998,25544,1,
228,77,1,895,25563,1,
228,103,9,976,25563,1,
23,350,6,993,25580,1,
299,51,7,905,25581,1,
299,51,5,1026,25581,1,
192,864,12,770,25609,1,
192,7,3,1025,25609,1,
192,7,5,998,25609,1,
340,137,8,998,25623,1,
340,-1,-1,-999,25623,2,global
72,61,7,998,25636,1,
72,-1,-1,-999,25636,2,global
5,144,4,1029,25637,1,
128,3,2,993,25656,1,
6,294,5,931,25676,1,
235,168,3,453,25681,1,
313,10,7,905,25689,1,
210,164,8,976,25704,1,
210,-1,-1,-999,25704,2,global
116,308,7,895,25743,1,
133,41,2,453,25748,1,
234,78,8,945,25777,1,
234,-1,-1,-999,25777,2,global
349,31,5,931,25778,1,
22,434,6,895,25793,1,
288,1636,6,1023,25807,1,
168,1166,6,895,25820,1,
187,491,6,895,25831,1,
276,171,8,960,25887,1,
343,138,4,984,25889,1,
105,368,6,986,25897,1,
143,586,4,998,25906,1,
143,-1,-1,-999,25906,2,global
24,86,8,960,25907,1,
298,51,5,1026,25935,1,
298,-1,-1,-999,25935,2,global
364,14,4,931,25939,1,
364,-1,-1,-999,25939,2,global
129,249,5,1032,25953,1,
129,3,8,1042,25953,1,
178,315,7,960,25967,1,
161,43,3,925,25978,1,
330,55,2,984,25985,1,
314,84,7,1047,26014,1,
64,37,5,895,26033,1,
1,343,4,960,26053,1,
1,115,8,1042,26053,1,
43,35,6,960,26064,1,
217,77,5,895,26069,1,
217,-1,-1,-999,26069,2,global
70,91,8,1036,26086,1,
344,12,4,1010,26095,1,
135,818,5,673,26106,1,
135,-1,-1,-999,26106,2,global
228,267,3,453,26145,1,
47,356,3,976,26158,1,
303,51,10,1046,26164,1,
303,-1,-1,-999,26164,2,global
376,424,4,901,26171,1,
13,17,12,1046,26182,1,
370,142,1,717,26196,1,
370,231,2,905,26196,1,
169,72,2,1052,26214,1,
331,55,11,1058,26236,1,
35,1047,11,895,26275,1,
294,174,1,992,26280,1,
294,82,6,1058,26280,1,
369,142,5,1016,26285,1,
32,18,9,1019,26308,1,
32,-1,-1,-999,26308,2,global
128,25,6,1058,26323,1,
124,66,10,1019,26324,1,
343,138,12,883,26329,1,
301,51,3,1019,26332,1,
283,8,8,1021,26361,1,
313,84,8,1069,26373,1,
329,11,1,1067,26393,1,
315,53,7,961,26406,1,
295,174,11,1045,26406,1,
214,320,2,453,26413,1,
170,157,5,961,26423,1,
322,280,4,961,26450,1,
339,30,10,1033,26466,1,
77,547,5,1033,26477,1,
263,671,6,1021,26481,1,
263,-1,-1,-999,26482,2,global
296,174,7,1011,26482,1,
248,1238,2,960,26503,1,
174,158,6,1021,26530,1,
160,71,1,1052,26537,1,
86,21,3,877,26537,1,
86,2,7,877,26537,1,
86,92,9,877,26537,1,
133,67,7,877,26557,1,
133,4,6,877,26557,1,
111,24,6,1021,26560,1,
111,-1,-1,-999,26560,2,global
314,84,9,1053,26579,1,
168,376,4,877,26592,1,
168,203,8,1017,26592,1,
168,604,8,638,26592,1,
168,72,6,638,26592,1,
168,-1,-1,-999,26592,2,global
204,75,9,1053,26602,1,
224,129,4,1053,26611,1,
256,81,9,978,26623,1,
109,1110,8,399,26642,1,
109,154,4,399,26642,1,
198,499,5,1074,26647,1,
205,75,4,1074,26657,1,
52,189,2,399,26661,1,
52,1,10,1076,26661,1,
206,75,8,1075,26674,1,
302,51,7,827,26708,1,
302,8,12,994,26708,1,
108,245,6,994,26725,1,
108,39,5,994,26725,1,
108,-1,-1,-999,26725,2,global
45,148,4,877,26740,1,
45,35,8,1017,26740,1,
45,445,9,638,26740,1,
5,144,8,978,26741,1,
5,15,2,994,26741,1,
38,34,12,991,26760,1,
38,-1,-1,-999,26760,2,global
365,14,4,399,26776,1,
365,14,6,827,26776,1,
365,-1,-1,-999,26776,2,global
316,53,7,818,26780,1,
316,53,10,638,26780,1,
316,714,4,638,26780,1,
316,109,6,1031,26780,1,
15,0,2,1075,26787,1,
15,1029,8,1043,26787,1,
304,136,6,1034,26809,1,
304,136,7,1043,26809,1,
343,30,1,1033,26809,1,
343,138,10,1017,26809,1,
343,12,10,638,26809,1,
184,617,12,877,26828,1,
184,-1,-1,-999,26829,2,global
107,39,1,994,26850,1,
107,245,8,991,26850,1,
163,376,3,877,26853,1,
163,599,8,1031,26853,1,
163,100,6,956,26853,1,
87,2,8,1017,26886,1,
87,21,2,1017,26886,1,
87,21,6,487,26886,1,
87,63,8,818,26886,1,
151,70,8,827,26903,1,
329,1313,10,1033,26905,1,
329,11,2,1017,26905,1,
329,-1,-1,-999,26905,2,global
150,27,6,1043,26907,1,
150,27,8,1014,26907,1,
344,138,3,818,26924,1,
344,12,10,956,26924,1,
18,0,3,1075,26936,1,
18,432,6,1014,26936,1,
230,268,11,956,26942,1,
148,42,8,1044,26959,1,
148,69,8,1001,26959,1,
152,1151,4,877,26959,1,
152,42,7,877,26959,1,
22,58,8,638,26976,1,
22,17,2,487,26976,1,
174,610,6,1051,26998,1,
174,610,12,399,26998,1,
174,158,8,991,26998,1,
174,-1,-1,-999,26998,2,global
265,28,5,1001,27008,1,
265,1619,6,1001,27008,1,
261,7,8,1084,27030,1,
261,218,6,1084,27030,1,
44,444,5,1043,27045,1,
44,1,4,1043,27045,1,
232,645,8,827,27046,1,
232,-1,-1,-999,27046,2,global
301,705,8,827,27060,1,
79,549,8,1001,27061,1,
314,962,10,1074,27078,1,
314,-1,-1,-999,27078,2,global
33,18,8,1083,27084,1,
149,69,6,1084,27089,1,
23,86,7,827,27109,1,
189,381,10,487,27114,1,
340,729,8,994,27123,1,
113,3,6,994,27135,1,
165,482,3,399,27150,1,
165,6,6,1090,27150,1,
370,142,6,1014,27155,1,
370,-1,-1,-999,27155,2,global
86,193,3,827,27162,1,
86,360,3,991,27162,1,
291,405,4,1033,27190,1,
291,107,5,877,27190,1,
135,818,6,877,27208,1,
135,25,5,956,27208,1,
92,194,5,1075,27209,1,
339,1323,9,487,27223,1,
131,579,6,399,27227,1,
70,151,8,818,27237,1,
58,540,4,1034,27239,1,
200,1198,4,1017,27261,1,
200,382,4,956,27261,1,
200,-1,-1,-999,27261,2,global
290,404,6,994,27278,1,
320,54,8,1080,27293,1,
320,-1,-1,-999,27293,2,global
136,97,3,1084,27303,1,
41,34,6,1017,27313,1,
41,-1,-1,-999,27313,2,global
207,875,8,487,27327,1,
304,708,7,956,27340,1,
304,-1,-1,-999,27340,2,global
180,73,3,1034,27350,1,
260,668,7,818,27353,1,
18,1377,6,994,27357,1,
0,32,9,1092,27366,1,
128,3,2,1084,27372,1,
259,667,2,1043,27379,1,
147,1503,3,994,27408,1,
147,4,2,991,27408,1,
211,508,5,827,27431,1,
96,21,7,1101,27443,1,
53,89,7,1108,27456,1,
222,166,4,399,27470,1,
222,47,7,1095,27470,1,
158,71,8,1095,27484,1,
54,36,4,1095,27493,1,
85,240,6,638,27496,1,
66,61,6,1095,27504,1,
66,-1,-1,-999,27505,2,global
6,1022,3,1101,27507,1,
155,124,6,1087,27529,1,
97,195,12,1057,27547,1,
241,79,5,818,27556,1,
241,-1,-1,-999,27556,2,global
190,382,4,956,27565,1,
315,53,4,399,27570,1,
202,211,4,638,27601,1,
33,1045,3,1079,27607,1,
75,152,4,877,27611,1,
99,93,9,1022,27613,1,
192,382,1,956,27622,1,
285,172,2,991,27622,1,
37,756,2,638,27634,1,
148,69,2,1033,27651,1,
32,752,2,1087,27666,1,
31,1,9,1116,27669,1,
153,836,2,818,27676,1,
193,208,6,1066,27727,1,
193,28,10,1066,27727,1,
371,114,6,1066,27739,1,
88,64,2,994,27741,1,
86,21,6,1061,27750,1,
364,14,2,827,27756,1,
98,558,4,1066,27759,1,
98,-1,-1,-999,27760,2,global
244,80,2,991,27763,1,
100,558,4,1066,27768,1,
101,22,1,1021,27780,1,
191,101,8,888,27782,1,
154,124,1,1087,27792,1,
110,455,6,1061,27794,1,
110,-1,-1,-999,27794,2,global
107,369,9,1117,27808,1,
96,558,2,1066,27826,1,
96,21,9,841,27826,1,
312,177,5,1111,27834,1,
205,127,1,1087,27844,1,
49,1,4,1061,27870,1,
49,1056,6,671,27870,1,
89,361,11,1121,27875,1,
147,98,5,1113,27880,1,
284,400,4,908,27884,1,
152,254,6,1100,27892,1,
190,622,6,670,27903,1,
313,961,8,671,27904,1,
277,49,5,1100,27914,1,
221,388,10,623,27947,1,
221,-1,-1,-999,27947,2,global
237,898,8,623,27961,1,
237,-1,-1,-999,27961,2,global
30,1,6,623,27980,1,
30,58,6,623,27980,1,
133,4,4,623,27991,1,
133,96,2,623,27991,1,
188,492,8,671,28006,1,
155,43,8,574,28008,1,
155,-1,-1,-999,28008,2,global
211,128,7,1122,28009,1,
211,7,4,1122,28009,1,
192,207,10,1061,28023,1,
192,-1,-1,-999,28023,2,global
183,205,9,574,28023,1,
151,254,6,623,28031,1,
151,27,9,1134,28031,1,
308,411,8,574,28037,1,
308,-1,-1,-999,28037,2,global
33,1,1,1122,28051,1,
33,184,12,988,28051,1,
352,287,8,841,28052,1,
365,113,8,574,28062,1,
254,662,8,1117,28072,1,
336,282,4,888,28093,1,
314,962,10,1132,28122,1,
314,-1,-1,-999,28122,2,global
156,43,12,1089,28141,1,
263,170,3,1061,28143,1,
263,-1,-1,-999,28143,2,global
136,97,3,841,28151,1,
357,112,4,841,28160,1,
149,200,9,1132,28162,1,
370,231,4,841,28169,1,
134,581,6,988,28202,1,
134,312,7,1104,28202,1,
134,-1,-1,-999,28202,2,global
31,1,2,1129,28204,1,
283,132,7,458,28207,1,
283,106,4,1112,28207,1,
283,224,4,1112,28207,1,
283,8,3,239,28207,1,
283,8,8,1112,28207,1,
91,64,9,458,28253,1,
91,21,6,1112,28253,1,
91,38,10,1112,28253,1,
91,153,2,1112,28253,1,
91,2,8,1112,28253,1,
217,77,6,988,28273,1,
217,7,4,1125,28273,1,
217,-1,-1,-999,28273,2,global
226,47,6,574,28274,1,
226,216,8,458,28274,1,
292,950,2,988,28290,1,
292,107,8,988,28290,1,
200,500,2,1034,28296,1,
32,1,3,1125,28306,1,
32,1,7,1137,28306,1,
146,97,7,1112,28320,1,
146,26,7,1112,28320,1,
146,42,10,1112,28320,1,
146,199,10,1094,28320,1,
190,162,5,623,28325,1,
190,862,7,988,28325,1,
334,978,6,1104,28340,1,
334,29,3,1137,28340,1,
334,-1,-1,-999,28340,2,global
128,3,4,1122,28348,1,
157,71,6,1122,28360,1,
49,1056,6,1068,28374,1,
49,-1,-1,-999,28374,2,global
266,170,4,1137,28382,1,
266,-1,-1,-999,28382,2,global
343,419,2,458,28398,1,
343,138,5,239,28398,1,
343,84,12,1094,28398,1,
343,56,5,1094,28398,1,
343,12,6,1094,28398,1,
189,381,8,916,28410,1,
189,-1,-1,-999,28410,2,global
223,1577,2,888,28410,1,
12,16,6,574,28439,1,
12,0,6,239,28439,1,
12,0,6,1112,28439,1,
12,521,5,1094,28439,1,
12,234,4,1094,28439,1,
12,-1,-1,-999,28439,2,global
210,636,8,916,28440,1,
210,-1,-1,-999,28440,2,global
92,194,3,1112,28465,1,
92,241,8,239,28465,1,
92,64,7,239,28465,1,
350,31,8,1073,28471,1,
350,85,4,1073,28471,1,
133,41,8,1073,28485,1,
101,22,3,458,28490,1,
101,22,8,1132,28490,1,
101,122,6,1112,28490,1,
195,264,3,1132,28536,1,
195,626,6,458,28536,1,
195,867,8,1112,28536,1,
