sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,assigned_station,assigned_pod,status,order_processed,order_finished
488,-14,1,297,3,0,picker-1,,1,0.0,712.0
489,-13,1,45,7,0,picker-4,,1,,2174.0
490,-13,1,236,2,0,picker-4,,1,,2445.0
491,-13,1,336,3,0,picker-4,,1,,2356.0
492,-13,1,1625,3,0,picker-4,,1,,2217.0
493,-12,1,101,10,0,picker-3,,1,0.0,223.0
494,-12,1,519,2,0,picker-3,,1,0.0,933.0
495,-12,1,43,11,0,picker-3,,1,0.0,241.0
496,-12,1,876,3,0,picker-3,,1,0.0,874.0
497,-12,1,508,8,0,picker-3,,1,0.0,283.0
498,-12,1,61,6,0,picker-3,,1,0.0,706.0
499,-12,1,713,9,0,picker-3,,1,0.0,564.0
500,-12,1,77,6,0,picker-3,,1,0.0,88.0
501,-12,1,640,12,0,picker-3,,1,0.0,440.0
502,-12,1,5,9,0,picker-3,,1,0.0,202.0
503,-12,1,2218,1,0,picker-3,,1,0.0,1292.0
504,-12,1,51,12,0,picker-3,,1,0.0,67.0
505,-12,1,820,1,0,picker-3,,1,0.0,803.0
506,-12,1,329,2,0,picker-3,,1,0.0,983.0
507,-12,1,778,12,0,picker-3,,1,0.0,259.0
508,-12,1,1,4,0,picker-3,,1,0.0,312.0
509,-12,1,967,2,0,picker-3,,1,0.0,1001.0
510,-12,1,2031,1,0,picker-3,,1,0.0,1196.0
511,-11,1,269,2,0,picker-2,,1,,8545.0
512,-11,1,12,9,0,picker-2,,1,,8478.0
513,-11,1,955,1,0,picker-2,,1,,9410.0
514,-11,1,1545,1,0,picker-2,,1,,9419.0
515,-11,1,107,11,0,picker-2,,1,,8450.0
516,-11,1,1005,3,0,picker-2,,1,,8806.0
517,-11,1,1003,3,0,picker-2,,1,,8736.0
518,-11,1,2689,1,0,picker-2,,1,,9483.0
519,-11,1,136,12,0,picker-2,,1,,8222.0
520,-11,1,890,1,0,picker-2,,1,,9456.0
521,-11,1,290,1,0,picker-2,,1,,8874.0
522,-11,1,3,11,0,picker-2,,1,,8222.0
523,-10,1,5,12,0,picker-3,,1,0.0,202.0
524,-9,1,1506,4,0,picker-5,,1,,1002.0
525,-9,1,1166,6,0,picker-5,,1,,1250.0
526,-9,1,232,1,0,picker-5,,1,,1110.0
527,-8,1,352,1,0,picker-4,,1,,1115.0
528,-8,1,454,3,0,picker-4,,1,,234.0
529,-8,1,1938,7,0,picker-4,,1,,212.0
530,-8,1,103,3,0,picker-4,,1,,353.0
531,-8,1,15,12,0,picker-4,,1,,143.0
532,-8,1,998,3,0,picker-4,,1,,677.0
533,-8,1,632,12,0,picker-4,,1,,398.0
534,-8,1,129,10,0,picker-4,,1,,178.0
535,-8,1,33,11,0,picker-4,,1,,448.0
536,-8,1,1836,2,0,picker-4,,1,,747.0
537,-8,1,302,3,0,picker-4,,1,,372.0
538,-7,1,429,1,0,picker-4,,1,0.0,70.0
539,-6,1,453,5,0,picker-3,,1,,3219.0
540,-6,1,1359,2,0,picker-3,,1,,2792.0
541,-6,1,108,9,0,picker-3,,1,,2647.0
542,-6,1,2793,5,0,picker-3,,1,,3119.0
543,-6,1,142,10,0,picker-3,,1,,2647.0
544,-6,1,495,7,0,picker-3,,1,,3001.0
545,-6,1,1711,1,0,picker-3,,1,,3590.0
546,-6,1,1162,4,0,picker-3,,1,,3496.0
547,-5,1,249,2,0,picker-1,,1,0.0,193.0
548,-5,1,100,9,0,picker-1,,1,0.0,284.0
549,-5,1,998,2,0,picker-1,,1,0.0,1157.0
550,-5,1,60,12,0,picker-1,,1,0.0,378.0
551,-5,1,353,8,0,picker-1,,1,0.0,464.0
552,-4,1,120,8,0,picker-1,,1,0.0,220.0
553,-4,1,238,2,0,picker-1,,1,0.0,653.0
554,-4,1,3,12,0,picker-1,,1,0.0,164.0
555,-4,1,309,1,0,picker-1,,1,0.0,2365.0
556,-4,1,838,5,0,picker-1,,1,0.0,601.0
557,-4,1,195,12,0,picker-1,,1,0.0,318.0
558,-4,1,2020,4,0,picker-1,,1,0.0,243.0
559,-4,1,1822,1,0,picker-1,,1,0.0,1593.0
560,-4,1,265,3,0,picker-1,,1,0.0,265.0
561,-3,1,887,2,0,picker-4,,1,,398.0
562,-3,1,299,2,0,picker-4,,1,,432.0
563,-3,1,281,3,0,picker-4,,1,,934.0
564,-3,1,1183,1,0,picker-4,,1,,615.0
565,-3,1,331,11,0,picker-4,,1,,432.0
566,-3,1,4,11,0,picker-4,,1,,143.0
567,-3,1,297,3,0,picker-4,,1,,615.0
568,-3,1,135,12,0,picker-4,,1,,415.0
569,-3,1,100,11,0,picker-4,,1,,178.0
570,-3,1,859,1,0,picker-4,,1,,959.0
571,-3,1,825,3,0,picker-4,,1,,683.0
572,-3,1,506,11,0,picker-4,,1,,372.0
573,-2,1,1030,1,0,picker-1,,1,,2181.0
574,-1,1,1464,2,0,picker-4,,1,,6390.0
575,0,1,448,2,31,picker-5,,1,,927.0
576,0,1,3658,2,31,picker-5,,1,,980.0
577,0,1,1725,1,31,picker-5,,1,,1532.0
578,0,1,114,8,31,picker-5,,1,,913.0
579,0,1,54,5,31,picker-5,,1,,902.0
580,0,1,19,6,31,picker-5,,1,,923.0
581,1,1,233,2,39,picker-4,,1,,728.0
582,2,1,68,7,197,picker-4,,1,,3690.0
583,2,1,308,1,197,picker-4,,1,,3352.0
584,2,1,295,4,197,picker-4,,1,,3409.0
585,3,1,35,12,199,picker-3,,1,,2755.0
586,3,1,2648,6,199,picker-3,,1,,3465.0
587,3,1,5,7,199,picker-3,,1,,2570.0
588,3,1,1148,5,199,picker-3,,1,,3176.0
589,3,1,306,1,199,picker-3,,1,,3667.0
590,4,1,387,1,212,picker-5,,1,,2378.0
591,4,1,149,8,212,picker-5,,1,,2139.0
592,4,1,826,1,212,picker-5,,1,,2680.0
593,4,1,309,1,212,picker-5,,1,,2711.0
594,4,1,367,1,212,picker-5,,1,,2465.0
595,4,1,3601,2,212,picker-5,,1,,2357.0
596,5,1,1441,1,263,picker-2,,1,,18888.0
597,5,1,700,12,263,picker-2,,1,,17844.0
598,5,1,105,11,263,picker-2,,1,,17658.0
599,5,1,395,2,263,picker-2,,1,,18847.0
600,5,1,610,12,263,picker-2,,1,,17767.0
601,5,1,160,9,263,picker-2,,1,,18251.0
602,5,1,1806,2,263,picker-2,,1,,17844.0
603,5,1,240,1,263,picker-2,,1,,17861.0
604,5,1,1308,2,263,picker-2,,1,,18733.0
605,5,1,125,12,263,picker-2,,1,,17740.0
606,5,1,873,1,263,picker-2,,1,,19218.0
607,5,1,66,7,263,picker-2,,1,,17629.0
608,5,1,287,1,263,picker-2,,1,,18958.0
609,5,1,239,3,263,picker-2,,1,,17740.0
610,5,1,2169,12,263,picker-2,,1,,17861.0
611,5,1,57,12,263,picker-2,,1,,17572.0
612,5,1,95,7,263,picker-2,,1,,18371.0
613,5,1,561,9,263,picker-2,,1,,18296.0
614,5,1,441,9,263,picker-2,,1,,17629.0
615,5,1,102,10,263,picker-2,,1,,18116.0
616,5,1,67,12,263,picker-2,,1,,17881.0
617,5,1,999,2,263,picker-2,,1,,18834.0
618,5,1,31,7,263,picker-2,,1,,17683.0
619,5,1,982,1,263,picker-2,,1,,21299.0
620,5,1,43,11,263,picker-2,,1,,17995.0
621,5,1,3381,3,263,picker-2,,1,,17572.0
622,5,1,0,2,263,picker-2,,1,,17629.0
623,5,1,811,1,263,picker-2,,1,,18428.0
624,5,1,871,1,263,picker-2,,1,,17825.0
625,5,1,140,4,263,picker-2,,1,,17825.0
626,5,1,327,9,263,picker-2,,1,,18283.0
627,5,1,451,2,263,picker-2,,1,,18544.0
628,5,1,304,1,263,picker-2,,1,,18941.0
629,5,1,1800,2,263,picker-2,,1,,18839.0
630,5,1,1660,1,263,picker-2,,1,,19261.0
631,5,1,18,5,263,picker-2,,1,,17995.0
632,6,1,303,2,285,picker-3,,1,,1181.0
633,7,1,923,2,332,picker-3,,1,,1297.0
634,7,1,303,3,332,picker-3,,1,,1338.0
635,8,1,244,5,356,picker-3,,1,,1838.0
636,9,1,113,9,392,picker-1,,1,,2484.0
637,9,1,798,1,392,picker-1,,1,,2470.0
638,10,1,158,8,423,picker-4,,1,,5688.0
639,10,1,1229,1,423,picker-4,,1,,6708.0
640,10,1,136,11,423,picker-4,,1,,5792.0
641,10,1,236,2,423,picker-4,,1,,6322.0
642,10,1,1015,1,423,picker-4,,1,,6497.0
643,10,1,442,2,423,picker-4,,1,,6286.0
644,10,1,499,5,423,picker-4,,1,,5843.0
645,10,1,1339,2,423,picker-4,,1,,6479.0
646,10,1,1098,1,423,picker-4,,1,,6578.0
647,10,1,85,1,423,picker-4,,1,,5776.0
648,10,1,1154,3,423,picker-4,,1,,6083.0
649,10,1,832,1,423,picker-4,,1,,6379.0
650,10,1,167,12,423,picker-4,,1,,5931.0
651,10,1,2610,1,423,picker-4,,1,,6854.0
652,10,1,846,3,423,picker-4,,1,,5854.0
653,10,1,345,3,423,picker-4,,1,,5688.0
654,10,1,521,2,423,picker-4,,1,,5802.0
655,10,1,1,2,423,picker-4,,1,,5758.0
656,10,1,1891,3,423,picker-4,,1,,5931.0
657,10,1,52,5,423,picker-4,,1,,5776.0
658,10,1,308,7,423,picker-4,,1,,5758.0
659,10,1,931,1,423,picker-4,,1,,6533.0
660,10,1,287,1,423,picker-4,,1,,6410.0
661,10,1,1697,4,423,picker-4,,1,,5974.0
662,10,1,38,4,423,picker-4,,1,,5954.0
663,10,1,3336,1,423,picker-4,,1,,7318.0
664,10,1,9,12,423,picker-4,,1,,5663.0
665,10,1,147,9,423,picker-4,,1,,5663.0
666,11,1,6,1,434,picker-3,,1,,3629.0
667,11,1,160,11,434,picker-3,,1,,2469.0
668,11,1,101,5,434,picker-3,,1,,2478.0
669,11,1,191,12,434,picker-3,,1,,2494.0
670,11,1,1029,2,434,picker-3,,1,,2417.0
671,12,1,148,11,439,picker-4,,1,,1356.0
672,12,1,342,7,439,picker-4,,1,,1557.0
673,12,1,1478,3,439,picker-4,,1,,1563.0
674,12,1,346,1,439,picker-4,,1,,1673.0
675,13,1,1184,1,449,,,-3,,
676,13,1,381,2,449,,,-3,,
677,13,1,20,8,449,,,-3,,
678,13,1,22,4,449,,,-3,,
679,13,1,641,9,449,,,-3,,
680,13,1,11,6,449,,,-3,,
681,13,1,3344,5,449,,,-3,,
682,13,1,1415,2,449,,,-3,,
683,13,1,286,2,449,,,-3,,
684,13,1,2850,1,449,,,-3,,
685,13,1,2978,2,449,,,-3,,
686,13,1,242,5,449,,,-3,,
687,13,1,54,4,449,,,-3,,
688,13,1,1174,1,449,,,-3,,
689,13,1,77,10,449,,,-3,,
690,13,1,692,2,449,,,-3,,
691,13,1,845,1,449,,,-3,,
692,14,1,240,1,456,picker-5,,1,,1307.0
693,15,1,104,10,459,picker-5,,1,,2558.0
694,15,1,1896,1,459,picker-5,,1,,2636.0
695,16,1,1,7,473,picker-4,,1,,1002.0
696,17,1,2,1,495,picker-5,,1,,2365.0
697,17,1,270,2,495,picker-5,,1,,2378.0
698,17,1,1585,1,495,picker-5,,1,,2913.0
699,17,1,203,8,495,picker-5,,1,,2425.0
700,17,1,1272,2,495,picker-5,,1,,2397.0
701,17,1,486,1,495,picker-5,,1,,3682.0
702,18,1,364,1,499,picker-5,,1,,833.0
703,19,1,12,1,550,picker-1,,1,,1476.0
704,20,1,32,6,559,,,-3,,
705,20,1,230,3,559,,,-3,,
706,20,1,1789,1,559,,,-3,,
707,20,1,3229,5,559,,,-3,,
708,20,1,2233,1,559,,,-3,,
709,20,1,31,11,559,,,-3,,
710,20,1,3439,1,559,,,-3,,
711,20,1,2260,1,559,,,-3,,
712,20,1,488,6,559,,,-3,,
713,20,1,870,2,559,,,-3,,
714,20,1,882,2,559,,,-3,,
715,20,1,298,4,559,,,-3,,
716,20,1,490,10,559,,,-3,,
717,20,1,1626,1,559,,,-3,,
718,20,1,252,3,559,,,-3,,
719,20,1,958,1,559,,,-3,,
720,20,1,894,3,559,,,-3,,
721,20,1,269,2,559,,,-3,,
722,20,1,1805,1,559,,,-3,,
723,20,1,820,1,559,,,-3,,
724,20,1,117,12,559,,,-3,,
725,20,1,1844,3,559,,,-3,,
726,20,1,1210,2,559,,,-3,,
727,20,1,326,3,559,,,-3,,
728,21,1,1148,5,573,picker-5,,1,,4444.0
729,22,1,610,12,590,picker-2,,1,,2581.0
730,23,1,1325,1,609,picker-4,,1,,1273.0
731,23,1,8,2,609,picker-4,,1,,1255.0
732,23,1,1536,3,609,picker-4,,1,,1251.0
733,23,1,506,12,609,picker-4,,1,,1245.0
734,24,1,2058,4,617,picker-3,,1,,1998.0
735,24,1,519,4,617,picker-3,,1,,1872.0
736,24,1,244,3,617,picker-3,,1,,1642.0
737,24,1,966,3,617,picker-3,,1,,2052.0
738,24,1,318,2,617,picker-3,,1,,1978.0
739,24,1,478,5,617,picker-3,,1,,1675.0
740,24,1,965,5,617,picker-3,,1,,1508.0
741,24,1,16,3,617,picker-3,,1,,2006.0
742,24,1,654,10,617,picker-3,,1,,1508.0
743,24,1,2144,1,617,picker-3,,1,,2281.0
744,24,1,72,8,617,picker-3,,1,,1701.0
745,24,1,58,12,617,picker-3,,1,,1542.0
746,24,1,847,1,617,picker-3,,1,,1488.0
747,24,1,528,6,617,picker-3,,1,,1712.0
748,24,1,151,6,617,picker-3,,1,,1723.0
749,24,1,40,12,617,picker-3,,1,,1488.0
750,25,1,913,1,632,picker-1,,1,,7539.0
751,25,1,1264,1,632,picker-1,,1,,7816.0
752,26,1,2393,5,669,picker-5,,1,,2246.0
753,27,1,2492,2,674,picker-4,,1,,2458.0
754,27,1,71,12,674,picker-4,,1,,2435.0
755,27,1,115,7,674,picker-4,,1,,2419.0
756,28,1,826,1,682,picker-1,,1,,1577.0
757,29,1,103,1,746,picker-5,,1,,1450.0
758,29,1,313,2,746,picker-5,,1,,1307.0
759,30,1,1390,1,755,picker-5,,1,,1790.0
760,31,1,393,1,760,picker-1,,1,,2114.0
761,31,1,97,8,760,picker-1,,1,,1951.0
762,31,1,527,1,760,picker-1,,1,,2197.0
763,31,1,6,4,760,picker-1,,1,,2088.0
764,31,1,34,12,760,picker-1,,1,,1904.0
765,31,1,78,1,760,picker-1,,1,,2130.0
766,32,1,681,9,766,picker-1,,1,,2538.0
767,32,1,46,9,766,picker-1,,1,,2525.0
768,32,1,3274,1,766,picker-1,,1,,2598.0
769,32,1,441,11,766,picker-1,,1,,2525.0
770,32,1,1011,2,766,picker-1,,1,,2543.0
771,33,1,287,2,767,picker-4,,1,,1633.0
772,33,1,854,2,767,picker-4,,1,,1356.0
773,33,1,276,1,767,picker-4,,1,,1890.0
774,33,1,106,12,767,picker-4,,1,,1333.0
775,33,1,1061,3,767,picker-4,,1,,1438.0
776,33,1,853,2,767,picker-4,,1,,1677.0
777,33,1,2167,1,767,picker-4,,1,,1954.0
778,34,1,2193,2,789,picker-5,,1,,1926.0
779,35,1,1665,2,791,picker-2,,1,,5089.0
780,36,1,1870,1,793,picker-3,,1,,2268.0
781,36,1,331,5,793,picker-3,,1,,1765.0
782,36,1,810,1,793,picker-3,,1,,2235.0
783,36,1,261,4,793,picker-3,,1,,1845.0
784,36,1,546,3,793,picker-3,,1,,2155.0
785,36,1,112,12,793,picker-3,,1,,1488.0
786,36,1,344,1,793,picker-3,,1,,1712.0
787,36,1,275,2,793,picker-3,,1,,1675.0
788,37,1,2504,1,796,picker-4,,1,,2461.0
789,37,1,75,12,796,picker-4,,1,,2330.0
790,37,1,1895,1,796,picker-4,,1,,3317.0
791,38,1,89,12,800,picker-2,,1,,2163.0
792,39,1,158,12,802,picker-3,,1,,1397.0
793,39,1,5,12,802,picker-3,,1,,1413.0
794,39,1,115,9,802,picker-3,,1,,1426.0
795,39,1,268,1,802,picker-3,,1,,1429.0
796,40,1,5,6,836,picker-4,,1,,1438.0
797,40,1,4,11,836,picker-4,,1,,1379.0
798,40,1,794,2,836,picker-4,,1,,1629.0
799,40,1,12,10,836,picker-4,,1,,1546.0
800,40,1,264,2,836,picker-4,,1,,1752.0
801,40,1,898,1,836,picker-4,,1,,1857.0
802,40,1,8,9,836,picker-4,,1,,1316.0
803,40,1,25,9,836,picker-4,,1,,1316.0
804,41,1,2115,2,844,picker-4,,1,,2033.0
805,41,1,62,7,844,picker-4,,1,,1620.0
806,41,1,649,11,844,picker-4,,1,,1673.0
807,41,1,9,12,844,picker-4,,1,,1620.0
808,41,1,836,2,844,picker-4,,1,,1834.0
809,42,1,79,9,848,,,-3,,
810,42,1,60,12,848,,,-3,,
811,42,1,65,2,848,,,-3,,
812,42,1,346,2,848,,,-3,,
813,42,1,12,7,848,,,-3,,
814,42,1,362,2,848,,,-3,,
815,42,1,178,10,848,,,-3,,
816,42,1,496,5,848,,,-3,,
817,42,1,46,9,848,,,-3,,
818,42,1,114,3,848,,,-3,,
819,42,1,524,12,848,,,-3,,
820,42,1,22,8,848,,,-3,,
821,42,1,1169,2,848,,,-3,,
822,42,1,425,7,848,,,-3,,
823,42,1,341,1,848,,,-3,,
824,42,1,186,11,848,,,-3,,
825,42,1,416,3,848,,,-3,,
826,42,1,670,4,848,,,-3,,
827,42,1,879,1,848,,,-3,,
828,42,1,368,2,848,,,-3,,
829,42,1,53,5,848,,,-3,,
830,42,1,302,2,848,,,-3,,
831,42,1,233,1,848,,,-3,,
832,42,1,271,4,848,,,-3,,
833,42,1,607,11,848,,,-3,,
834,42,1,266,1,848,,,-3,,
835,42,1,936,3,848,,,-3,,
836,42,1,1793,1,848,,,-3,,
837,43,1,33,11,871,picker-5,,1,,2082.0
838,44,1,230,1,890,picker-2,,1,,3530.0
839,44,1,3377,1,890,picker-2,,1,,3235.0
840,44,1,364,1,890,picker-2,,1,,2934.0
841,44,1,959,3,890,picker-2,,1,,2828.0
842,44,1,553,10,890,picker-2,,1,,2598.0
843,44,1,108,9,890,picker-2,,1,,2488.0
844,44,1,22,4,890,picker-2,,1,,2636.0
845,44,1,396,3,890,picker-2,,1,,2614.0
846,44,1,2874,1,890,picker-2,,1,,3563.0
847,44,1,916,2,890,picker-2,,1,,2964.0
848,44,1,1364,2,890,picker-2,,1,,3053.0
849,44,1,3034,1,890,picker-2,,1,,3560.0
850,44,1,127,1,890,picker-2,,1,,2901.0
851,44,1,2697,3,890,picker-2,,1,,2752.0
852,44,1,344,3,890,picker-2,,1,,2928.0
853,44,1,224,12,890,picker-2,,1,,2463.0
854,44,1,875,1,890,picker-2,,1,,3252.0
855,44,1,2242,1,890,picker-2,,1,,3481.0
856,44,1,241,1,890,picker-2,,1,,3221.0
857,44,1,1228,1,890,picker-2,,1,,3676.0
858,44,1,100,12,890,picker-2,,1,,2463.0
859,44,1,339,1,890,picker-2,,1,,3257.0
860,44,1,281,1,890,picker-2,,1,,2707.0
861,44,1,1352,1,890,picker-2,,1,,2934.0
862,44,1,17,10,890,picker-2,,1,,2488.0
863,44,1,972,2,890,picker-2,,1,,3243.0
864,44,1,252,2,890,picker-2,,1,,2678.0
865,44,1,313,1,890,picker-2,,1,,2928.0
866,44,1,271,3,890,picker-2,,1,,2636.0
867,44,1,264,1,890,picker-2,,1,,3455.0
868,44,1,1093,1,890,picker-2,,1,,3229.0
869,44,1,248,1,890,picker-2,,1,,2614.0
870,44,1,1112,4,890,picker-2,,1,,2901.0
871,44,1,170,10,890,picker-2,,1,,2650.0
872,44,1,1419,1,890,picker-2,,1,,2934.0
873,44,1,297,1,890,picker-2,,1,,3221.0
874,45,1,212,8,895,picker-4,,1,,1585.0
875,45,1,2905,1,895,picker-4,,1,,1914.0
876,45,1,15,12,895,picker-4,,1,,1463.0
877,45,1,3696,1,895,picker-4,,1,,1941.0
878,46,1,2156,1,935,picker-3,,1,,3716.0
879,46,1,75,12,935,picker-3,,1,,2612.0
880,46,1,278,1,935,picker-3,,1,,3001.0
881,46,1,51,5,935,picker-3,,1,,3078.0
882,46,1,26,8,935,picker-3,,1,,2647.0
883,46,1,35,11,935,picker-3,,1,,2612.0
884,46,1,473,9,935,picker-3,,1,,2828.0
885,46,1,121,4,935,picker-3,,1,,3030.0
886,46,1,9,12,935,picker-3,,1,,2679.0
887,46,1,694,11,935,picker-3,,1,,2775.0
888,46,1,404,1,935,picker-3,,1,,3408.0
889,46,1,786,12,935,picker-3,,1,,2853.0
890,46,1,643,3,935,picker-3,,1,,3337.0
891,46,1,384,9,935,picker-3,,1,,3070.0
892,46,1,0,2,935,picker-3,,1,,2705.0
893,46,1,1556,3,935,picker-3,,1,,3304.0
894,46,1,406,3,935,picker-3,,1,,3357.0
895,46,1,62,8,935,picker-3,,1,,2812.0
896,46,1,297,1,935,picker-3,,1,,3726.0
897,47,1,1650,1,970,picker-4,,1,,3287.0
898,47,1,75,11,970,picker-4,,1,,2350.0
899,47,1,368,1,970,picker-4,,1,,3337.0
900,47,1,1,4,970,picker-4,,1,,2350.0
901,48,1,283,3,973,picker-4,,1,,1339.0
902,48,1,396,2,973,picker-4,,1,,1757.0
903,49,1,837,2,986,picker-1,,1,,8523.0
904,49,1,302,6,986,picker-1,,1,,8369.0
905,49,1,305,1,986,picker-1,,1,,8720.0
906,49,1,732,5,986,picker-1,,1,,8404.0
907,49,1,2,2,986,picker-1,,1,,8388.0
908,49,1,374,3,986,picker-1,,1,,8709.0
909,49,1,1250,6,986,picker-1,,1,,8232.0
910,50,1,689,8,992,picker-4,,1,,2679.0
911,50,1,194,12,992,picker-4,,1,,2542.0
912,50,1,833,2,992,picker-4,,1,,2728.0
913,50,1,291,2,992,picker-4,,1,,2686.0
914,50,1,1517,6,992,picker-4,,1,,2909.0
915,50,1,2379,1,992,picker-4,,1,,3225.0
916,50,1,12,1,992,picker-4,,1,,3080.0
917,50,1,46,7,992,picker-4,,1,,2525.0
918,50,1,110,11,992,picker-4,,1,,2621.0
919,50,1,14,9,992,picker-4,,1,,2525.0
920,50,1,769,12,992,picker-4,,1,,2591.0
921,50,1,817,1,992,picker-4,,1,,3117.0
922,50,1,1117,2,992,picker-4,,1,,2782.0
923,51,1,849,1,1042,picker-4,,1,,1865.0
924,52,1,6,2,1045,picker-2,,1,,1576.0
925,53,1,183,5,1047,picker-3,,1,,2935.0
926,53,1,331,5,1047,picker-3,,1,,3127.0
927,53,1,1517,7,1047,picker-3,,1,,2570.0
928,53,1,28,5,1047,picker-3,,1,,2705.0
929,53,1,48,8,1047,picker-3,,1,,2570.0
930,54,1,851,2,1077,picker-2,,1,,2707.0
931,54,1,1574,1,1077,picker-2,,1,,2598.0
932,54,1,42,9,1077,picker-2,,1,,2291.0
933,54,1,3529,4,1077,picker-2,,1,,2317.0
934,54,1,22,1,1077,picker-2,,1,,2636.0
935,54,1,320,1,1077,picker-2,,1,,3429.0
936,54,1,17,11,1077,picker-2,,1,,2310.0
937,54,1,373,1,1077,picker-2,,1,,2828.0
938,54,1,414,4,1077,picker-2,,1,,2324.0
939,54,1,13,3,1077,picker-2,,1,,2291.0
940,54,1,866,1,1077,picker-2,,1,,2752.0
941,54,1,2370,3,1077,picker-2,,1,,2344.0
942,55,1,1031,3,1093,picker-3,,1,,2035.0
943,55,1,415,5,1093,picker-3,,1,,1865.0
944,56,1,1564,1,1107,picker-4,,1,,2119.0
945,56,1,13,7,1107,picker-4,,1,,1463.0
946,57,1,801,2,1135,picker-5,,1,,2229.0
947,57,1,240,2,1135,picker-5,,1,,2100.0
948,57,1,27,2,1135,picker-5,,1,,2090.0
949,57,1,1158,1,1135,picker-5,,1,,2715.0
950,57,1,18,12,1135,picker-5,,1,,2066.0
951,57,1,1115,3,1135,picker-5,,1,,2095.0
952,57,1,1,3,1135,picker-5,,1,,2090.0
953,58,1,288,1,1189,picker-1,,1,,6879.0
954,58,1,62,8,1189,picker-1,,1,,6322.0
955,58,1,237,3,1189,picker-1,,1,,6568.0
956,58,1,1215,1,1189,picker-1,,1,,7201.0
957,58,1,5,7,1189,picker-1,,1,,6212.0
958,58,1,274,1,1189,picker-1,,1,,7198.0
959,58,1,508,10,1189,picker-1,,1,,6290.0
960,58,1,210,12,1189,picker-1,,1,,6308.0
961,58,1,1237,3,1189,picker-1,,1,,6597.0
962,59,1,351,1,1200,picker-1,,1,,2491.0
963,60,1,907,1,1232,picker-2,,1,,6246.0
964,60,1,240,1,1232,picker-2,,1,,6194.0
965,60,1,454,1,1232,picker-2,,1,,5491.0
966,60,1,1661,1,1232,picker-2,,1,,6978.0
967,60,1,889,1,1232,picker-2,,1,,5755.0
968,60,1,1534,1,1232,picker-2,,1,,6197.0
969,60,1,41,8,1232,picker-2,,1,,5465.0
970,60,1,3268,7,1232,picker-2,,1,,5680.0
971,60,1,2108,2,1232,picker-2,,1,,5394.0
972,60,1,12,2,1232,picker-2,,1,,5902.0
973,60,1,38,9,1232,picker-2,,1,,5465.0
974,60,1,919,1,1232,picker-2,,1,,6049.0
975,60,1,3,12,1232,picker-2,,1,,5491.0
976,60,1,19,7,1232,picker-2,,1,,5633.0
977,60,1,328,1,1232,picker-2,,1,,6044.0
978,60,1,986,1,1232,picker-2,,1,,6049.0
979,61,1,238,1,1237,picker-3,,1,,2235.0
980,62,1,303,4,1242,picker-5,,1,,1860.0
981,63,1,432,3,1262,picker-4,,1,,2040.0
982,63,1,456,1,1262,picker-4,,1,,2051.0
983,63,1,366,1,1262,picker-4,,1,,2056.0
984,64,1,1064,3,1269,picker-4,,1,,2308.0
985,65,1,2462,4,1275,picker-3,,1,,9192.0
986,65,1,247,2,1275,picker-3,,1,,9277.0
987,65,1,314,2,1275,picker-3,,1,,9202.0
988,65,1,379,3,1275,picker-3,,1,,9252.0
989,65,1,811,2,1275,picker-3,,1,,8761.0
990,65,1,132,12,1275,picker-3,,1,,8845.0
991,65,1,54,4,1275,picker-3,,1,,8705.0
992,65,1,2734,1,1275,picker-3,,1,,9539.0
993,65,1,0,1,1275,picker-3,,1,,8897.0
994,65,1,120,8,1275,picker-3,,1,,8959.0
995,65,1,34,8,1275,picker-3,,1,,8705.0
996,65,1,183,10,1275,picker-3,,1,,8761.0
997,65,1,1063,1,1275,picker-3,,1,,9568.0
998,66,1,16,6,1286,picker-2,,1,,2370.0
999,66,1,1051,2,1286,picker-2,,1,,2245.0
1000,67,1,15,12,1307,picker-5,,1,,1621.0
1001,67,1,851,1,1307,picker-5,,1,,1597.0
1002,68,1,82,8,1309,picker-4,,1,,3937.0
1003,68,1,887,3,1309,picker-4,,1,,3954.0
1004,68,1,6,1,1309,picker-4,,1,,4325.0
1005,68,1,354,1,1309,picker-4,,1,,5052.0
1006,68,1,358,12,1309,picker-4,,1,,3917.0
1007,69,1,113,4,1328,picker-1,,1,,2361.0
1008,70,1,908,1,1347,picker-1,,1,,5022.0
1009,71,1,86,12,1383,picker-5,,1,,2339.0
1010,71,1,126,10,1383,picker-5,,1,,2413.0
1011,72,1,284,3,1387,picker-2,,1,,1840.0
1012,73,1,2140,1,1420,picker-5,,1,,2209.0
1013,74,1,944,1,1449,picker-1,,1,,2323.0
1014,74,1,63,8,1449,picker-1,,1,,1883.0
1015,74,1,224,12,1449,picker-1,,1,,1883.0
1016,74,1,1409,2,1449,picker-1,,1,,1923.0
1017,74,1,73,12,1449,picker-1,,1,,1923.0
1018,74,1,161,8,1449,picker-1,,1,,2031.0
1019,74,1,263,2,1449,picker-1,,1,,2069.0
1020,74,1,6,1,1449,picker-1,,1,,2088.0
1021,74,1,893,1,1449,picker-1,,1,,1883.0
1022,75,1,1714,2,1457,picker-3,,1,,3538.0
1023,76,1,757,11,1469,picker-4,,1,,22877.0
1024,76,1,12,7,1469,picker-4,,1,,22907.0
1025,76,1,319,1,1469,picker-4,,1,,24672.0
1026,76,1,148,12,1469,picker-4,,1,,22834.0
