item_code,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_unit,item_order_frequency,item_relative_importance,item_quantity_order_mean,item_quantity_order_std,item_quantity_order_total,item_quantity_order_unique,item_quantity_order_unique_frequency,item_class,item_initial_quantity_inventory,mean_daily_demand,std_daily_demand,cv,mean_hourly_demand,std_hourly_demand,burst_size,burst_size_var,n_act_per_day,adi,cv2,demand_pattern,cv_class,rop_global,slots_needed
14011053001,乖乖-五香,50.0,40.0,27.0,54000.0,2.81,24.0,2250.0,PCS,548,0.192710121497975,6.225,5.753,3492,"[4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 48]","[417, 89, 21, 9, 6, 8, 4, 1, 1, 2, 3]",A,305,147.0476,90.7736,0.6173,6.126984126984127,13.775238757090815,19.42138364779874,344.2706790860599,7.571428571428571,1.0,0.3811,smooth,1,38,13
10032047001,阿薩姆原味奶茶TP250ml,42.0,25.0,8.0,8400.0,6.13,24.0,350.0,PCS,544,0.1982000299995,23.75,13.278,13656,"[6, 12, 18, 24, 30, 36, 42, 48]","[123, 23, 14, 311, 1, 3, 2, 98]",A,1253,641.1429,293.0942,0.4571,26.714285714285715,53.643526604857726,66.65346534653466,4525.899216787351,9.619047619047619,1.0,0.209,smooth,0,152,8
14500013001,味味A小排骨雞麵(碗) 90g,43.0,28.0,17.0,20468.0,1.61,12.0,1705.7,PCS,538,0.1852102464958917,11.472,18.673,6906,"[3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 33, 42, 48, 54, 60, 81, 132]","[248, 98, 12, 152, 5, 7, 1, 50, 2, 2, 3, 4, 4, 1, 1, 1, 11]",A,471,219.8571,127.6645,0.5807,9.160714285714286,22.021676567704805,26.232954545454547,943.4825649350647,8.380952380952381,1.0,0.3372,smooth,1,60,20
14510039001,天生好米優質九號米3kg,35.0,24.0,5.0,4288.0,3.0,1.0,4287.5,PCS,535,0.2017733037782703,2.699,1.432,1490,"[1, 2, 3, 4, 5, 6, 8, 10]","[21, 391, 10, 62, 5, 61, 1, 1]",A,143,70.619,23.5148,0.333,2.9424603174603177,6.292937021792856,8.522988505747126,67.30293668194801,8.285714285714286,1.0,0.1109,smooth,0,18,11
14810006001,綠巨人天然特甜玉米粒,35.0,26.0,18.0,16380.0,10.14,24.0,682.5,PCS,535,0.1999900001666638,5.597,13.662,3045,"[3, 6, 9, 12, 30, 39, 96, 300]","[336, 132, 34, 37, 2, 1, 1, 1]",A,245,122.1429,53.6501,0.4392,5.089285714285714,10.714901288763542,15.0,190.16470588235296,8.142857142857142,1.0,0.1929,smooth,0,30,4
10034019001,御茶園特上檸檬茶 250ml,35.0,20.0,12.0,8400.0,6.66,24.0,350.0,PCS,529,0.2035366077232046,26.349,15.75,14334,"[6, 12, 18, 24, 30, 36, 42, 48, 72, 96]","[106, 21, 7, 273, 2, 2, 2, 124, 3, 4]",A,1413,677.4286,301.4002,0.4449,28.226190476190474,64.50500025751563,82.23121387283237,7701.481113052824,8.238095238095237,1.0,0.198,smooth,0,178,9
10033037001,御茶園特上綠茶 250ml,35.0,21.0,11.0,8085.0,6.58,24.0,336.9,PCS,521,0.2087831869468842,31.543,20.106,16560,"[6, 12, 18, 24, 30, 42, 48, 54, 72, 120, 240]","[61, 13, 3, 267, 3, 1, 153, 2, 16, 5, 1]",A,1643,776.5714,441.7425,0.5688,32.357142857142854,76.00784350921883,97.07142857142857,11081.240376390078,8.0,1.0,0.3236,smooth,1,209,10
14501063001,統一蔥燒牛肉碗麵 90g,42.0,28.0,17.0,19992.0,1.8,12.0,1666.0,PCS,521,0.2105198246695888,8.209,6.775,4326,"[3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 36]","[242, 83, 4, 140, 4, 2, 1, 46, 1, 1, 3]",A,443,206.0,120.5736,0.5853,8.583333333333334,20.75285316559924,24.16759776536313,838.2863599271858,8.523809523809524,1.0,0.3426,smooth,1,57,13
10000005001,可口可樂330ml,40.0,28.0,12.0,13440.0,8.89,24.0,560.0,PCS,515,0.2122397960033999,21.691,17.341,11670,"[6, 12, 18, 24, 30, 36, 42, 48, 72, 96, 108]","[181, 55, 22, 179, 3, 1, 3, 81, 7, 5, 1]",A,986,544.2857,482.6408,0.8867,22.678571428571427,54.70680805945938,66.0693641618497,5868.832369942199,8.238095238095237,1.0,0.7863,erratic,1,113,11
14010011001,真魷味歡樂包--紅燒口味,51.0,42.0,24.0,51408.0,2.01,6.0,8568.0,PCS,511,0.2070432159464009,1.628,1.357,920,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11]","[403, 87, 24, 18, 17, 9, 3, 1, 2, 1]",A,79,37.0,21.1707,0.5722,1.5416666666666667,3.597858044027053,4.737804878048781,24.709973065988333,7.809523809523809,1.0,0.3274,smooth,1,10,14
10000026001,可口可樂Can 235ml,34.0,22.0,14.0,10472.0,6.62,24.0,436.3,PCS,506,0.2156430726154564,14.236,10.831,7232,"[8, 16, 24, 32, 40, 48, 64, 72, 96]","[312, 100, 49, 20, 8, 16, 1, 1, 1]",A,718,344.381,162.8246,0.4728,14.34920634920635,32.763340192988124,41.325714285714284,1981.8645648604272,8.333333333333334,1.0,0.2235,smooth,0,91,6
14112014001,義美草莓小泡芙(三入),46.0,28.0,31.0,39928.0,3.51,10.0,3992.8,PCS,505,0.2139564340594323,1.699,1.932,882,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 18]","[376, 84, 26, 10, 2, 4, 1, 2, 1, 3, 2, 7, 1]",A,82,35.9048,21.7989,0.6071,1.496031746031746,3.9999980277062908,4.802547770700637,35.608198595459754,7.476190476190476,1.0,0.3686,smooth,1,11,9
14110009001,奧利奧 巧心蛋糕量販包,34.0,24.0,40.0,32640.0,3.16,12.0,2720.0,PCS,502,0.2189963500608323,2.37,1.37,1382,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12]","[66, 415, 14, 56, 2, 21, 1, 4, 1, 1, 2]",A,131,61.6667,32.8791,0.5332,2.5694444444444446,6.033302120895069,7.708333333333333,69.78867265469052,8.0,1.0,0.2843,smooth,1,17,11
14100003001,義美煎餅-花生,40.0,27.0,37.0,39960.0,4.36,12.0,3330.0,PCS,501,0.217323044615923,1.574,1.693,809,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 25]","[373, 91, 24, 7, 6, 5, 2, 1, 1, 1, 1, 1, 1]",A,75,35.8095,13.3889,0.3739,1.492063492063492,3.4120498243596966,4.530120481927711,21.64454180357795,7.904761904761905,1.0,0.1398,smooth,0,9,7
14501022001,滿漢大餐蔥燒牛肉(袋) 187g,34.0,26.0,15.0,13260.0,2.75,12.0,1105.0,PCS,498,0.2206563223946267,5.327,4.268,2850,"[1, 2, 3, 4, 5, 6, 9, 12, 15, 18, 24, 30]","[3, 2, 330, 1, 2, 113, 7, 59, 2, 5, 10, 1]",A,262,129.9048,41.4474,0.3191,5.412698412698413,11.513857044279332,14.061855670103093,223.25004006196235,9.238095238095237,1.0,0.1018,smooth,0,32,6
14133003001,義美蛋捲量販盒-原味,44.0,26.0,35.0,40040.0,4.01,12.0,3336.7,PCS,495,0.2256129064515591,1.612,1.574,801,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12]","[365, 77, 22, 9, 9, 3, 2, 3, 3, 2, 2]",A,87,38.0476,25.9142,0.6811,1.5853174603174602,4.217810232745893,4.932098765432099,38.97051606471898,7.714285714285714,1.0,0.4639,smooth,1,11,8
14121106001,盛香珍濃厚雙味巧克酥(花生+巧克力),36.0,24.0,18.0,15552.0,1.81,10.0,1555.2,PCS,495,0.2239629339511008,2.287,1.243,1203,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[46, 413, 4, 39, 6, 11, 1, 1, 1, 2, 1, 1]",A,117,55.8571,25.5935,0.4582,2.3273809523809526,5.279274556852909,7.196319018404908,51.28220858895707,7.761904761904762,1.0,0.2099,smooth,0,15,4
14000039001,北田蒟蒻糙米捲-蛋黃,46.0,28.0,14.0,18032.0,2.8,12.0,1502.7,PCS,492,0.2288961850635822,1.648,1.482,842,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 12]","[355, 94, 26, 10, 9, 7, 4, 2, 2, 2]",A,82,38.9524,18.3697,0.4716,1.623015873015873,3.7692838876360146,5.34640522875817,26.977898176814584,7.285714285714286,1.0,0.2224,smooth,0,10,3
14505041001,科學麵-原味(包)40g,39.0,31.0,12.0,14508.0,2.08,40.0,362.7,PCS,489,0.2321661305644906,17.649,21.828,9495,"[5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 260]","[230, 156, 9, 7, 12, 7, 4, 78, 2, 1, 3, 2, 1, 2, 6, 12, 2, 3, 1]",A,941,436.1905,193.7776,0.4442,18.174603174603174,44.22562418815903,51.46067415730337,3835.707484288706,8.476190476190476,1.0,0.1974,smooth,0,121,6
14131041001,義美巧克力夾心酥經濟包,56.0,26.0,24.0,34944.0,3.92,8.0,4368.0,PCS,489,0.22725621239646,1.493,1.203,742,"[1, 2, 3, 4, 5, 6, 8, 9, 10]","[366, 82, 28, 6, 7, 1, 3, 1, 3]",A,72,33.381,17.8759,0.5355,1.3908730158730158,3.3485399375646154,4.327160493827161,22.24633847097615,7.714285714285714,1.0,0.2868,smooth,1,9,9
14502077001,統一肉燥碗麵 85g,43.0,28.0,17.0,20468.0,1.8,12.0,1705.7,PCS,486,0.2223129614506425,8.684,7.03,4698,"[3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 36, 48]","[220, 93, 17, 145, 2, 9, 4, 42, 3, 1, 4, 1]",A,355,197.2857,184.8519,0.937,8.220238095238095,19.51064110797469,25.10909090909091,740.8782705099774,7.857142857142857,1.0,0.8779,erratic,1,40,15
14503019001,統一阿Q桶麵生猛海鮮(碗) 98g,43.0,29.0,23.0,28681.0,2.11,12.0,2390.1,PCS,483,0.2337827702871618,6.748,5.883,3354,"[3, 6, 9, 12, 15, 21, 24, 27, 30]","[278, 87, 4, 92, 1, 2, 31, 1, 1]",A,274,155.2857,127.8785,0.8235,6.470238095238095,14.708266671906168,19.07017543859649,398.39504643962846,8.142857142857142,1.0,0.6782,erratic,1,31,12
14101025001,可口奶滋福氣袋,45.0,41.0,24.0,44280.0,5.24,12.0,3690.0,PCS,483,0.2353927434542757,1.526,1.417,746,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[363, 85, 18, 7, 1, 3, 2, 5, 1, 1, 1, 2]",A,67,35.381,26.8933,0.7601,1.4742063492063493,3.8251196222253445,4.732484076433121,31.658745712885846,7.476190476190476,1.0,0.5778,erratic,1,8,6
14000197001,萬歲牌米果綜合果辣味,46.0,30.0,29.0,40020.0,3.46,12.0,3335.0,PCS,482,0.2369993833436109,2.217,0.974,1113,"[1, 2, 3, 4, 6, 8, 10]","[27, 421, 8, 34, 8, 2, 2]",A,109,52.4762,24.7136,0.4709,2.1865079365079363,4.910828756278876,6.482352941176471,43.76595892794987,8.095238095238095,1.0,0.2218,smooth,0,14,10
10030048001,原萃木柵鐵觀音 580ml,38.0,25.0,24.0,22800.0,14.97,24.0,950.0,PCS,478,0.2401893301778303,13.806,12.444,6696,"[4, 8, 12, 16, 20, 24, 44, 48]","[228, 53, 16, 8, 5, 144, 1, 30]",A,659,317.7143,113.1199,0.356,13.238095238095237,29.94479442016029,36.86187845303867,1630.0974831184776,8.619047619047619,1.0,0.1268,smooth,0,83,14
10002021001,蘋果西打-250ml,40.0,27.0,9.0,9720.0,6.99,24.0,405.0,PCS,477,0.241779303678272,31.55,15.333,15144,"[24, 48, 72, 96, 144]","[361, 98, 12, 8, 1]",A,1509,717.7143,528.8668,0.7369,29.904761904761905,69.39619489530513,87.62790697674419,9078.129742962055,8.19047619047619,1.05,0.4683,smooth,1,191,11
10030007001,原萃文山包種烏龍茶580ml,38.0,25.0,24.0,22800.0,14.88,24.0,950.0,PCS,475,0.23859602339961,13.333,12.917,6520,"[4, 8, 12, 16, 20, 24, 28, 32, 48, 52, 60, 72]","[238, 59, 22, 10, 3, 123, 1, 1, 28, 1, 1, 2]",A,596,297.7143,77.9802,0.2619,12.404761904761905,26.095307370146124,35.72571428571428,1130.5910016420357,8.333333333333334,1.0,0.0686,smooth,0,73,13
14500037001,韓式小雞麵(雞汁味)30g x24,41.0,37.0,38.0,57646.0,6.83,6.0,9607.7,PCS,473,0.2449459175680405,1.233,1.288,593,"[1, 2, 3, 14, 25]","[405, 73, 1, 1, 1]",A,56,26.1429,11.6631,0.4461,1.0892857142857142,2.551646310200559,3.3072289156626504,12.46867469879518,7.904761904761905,1.0,0.199,smooth,0,7,10
14820012001,愛之味鮮味脆瓜180g,42.0,29.0,18.0,21924.0,17.76,48.0,456.8,PCS,471,0.2480925317911368,4.37,2.779,2115,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 30]","[7, 7, 329, 2, 1, 81, 1, 2, 26, 1, 1, 25, 1]",A,195,100.5714,39.5456,0.3932,4.190476190476191,8.250756250140542,12.497041420118343,99.39433643279797,8.047619047619047,1.0,0.1546,smooth,0,23,3
14000032001,北田蒟蒻糙米捲(綜合口味),47.0,27.0,36.0,45684.0,5.15,12.0,3807.0,PCS,470,0.2496591723471275,1.454,1.113,721,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 12]","[364, 91, 21, 9, 6, 1, 1, 1, 1, 1]",A,74,33.6667,21.4321,0.6366,1.4027777777777777,3.4627343311225336,4.620915032679738,24.71061231510149,7.285714285714286,1.0,0.4053,smooth,1,9,7
14113066001,樂天巧克力派,42.0,25.0,23.0,24150.0,3.74,8.0,3018.8,PCS,469,0.2512224796253395,1.499,1.178,742,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 12]","[364, 83, 19, 14, 5, 5, 1, 2, 1, 1]",A,73,33.9524,19.0722,0.5617,1.4146825396825398,3.4220462148593054,4.269461077844311,23.222134045162687,7.9523809523809526,1.0,0.3155,smooth,1,9,5
10001012001,雪碧汽水Can 250 ml,40.0,27.0,10.0,10800.0,6.79,24.0,450.0,PCS,466,0.2465225579573673,34.148,22.188,16152,"[24, 48, 72, 96, 168]","[339, 104, 15, 8, 7]",A,1486,713.1429,394.8815,0.5537,29.714285714285715,67.80991525319762,92.44444444444444,8530.68322981366,7.714285714285714,1.0,0.3066,smooth,1,187,13
10032010001,立頓鮮漾綠奶茶TP250ml,34.0,20.0,11.0,7480.0,6.68,24.0,311.7,PCS,465,0.2543324277928701,24.357,15.61,11448,"[6, 12, 18, 24, 30, 48, 72]","[110, 28, 8, 229, 2, 81, 12]",A,1085,544.0,235.6124,0.4331,22.666666666666668,47.44895761266866,64.9090909090909,3713.5916883116865,8.380952380952381,1.0,0.1876,smooth,0,133,6
14011052001,乖乖-椰子,50.0,39.0,29.0,56550.0,2.45,24.0,2356.3,PCS,464,0.2052932451125814,11.955,13.675,6432,"[4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 60, 68, 96, 120]","[276, 89, 44, 20, 26, 20, 3, 9, 3, 19, 4, 21, 1, 1, 1, 1]",A,350,169.7143,182.2595,1.0739,7.071428571428571,22.253082015481155,28.741935483870968,1397.16863362182,5.904761904761905,1.05,1.051,erratic,2,44,15
14810016001,牛頭牌金鑽玉米粒340g,35.0,26.0,18.0,16380.0,10.7,24.0,682.5,PCS,464,0.2558824019599673,5.536,4.999,2613,"[3, 6, 9, 12, 15, 18, 36, 84]","[262, 115, 36, 55, 1, 1, 1, 1]",A,236,118.1429,57.8111,0.4893,4.9226190476190474,10.255385254848406,15.50625,167.572287735849,7.619047619047619,1.0,0.2394,smooth,0,29,4
14011028001,奇多隨口脆- 雞汁,43.0,33.0,20.0,28380.0,2.256,6.0,4730.0,PCS,462,0.2574223762937284,1.382,1.115,655,"[1, 2, 3, 4, 5, 6, 7, 10, 12]","[389, 45, 18, 7, 8, 3, 2, 1, 1]",A,59,30.7619,23.4305,0.7617,1.2817460317460319,3.485269217417339,4.306666666666667,27.891901565995525,7.142857142857143,1.0,0.5801,erratic,1,7,5
14001042001,中祥自然之顏紫菜蘇打乾量販包,50.0,33.0,34.0,56100.0,4.71,12.0,4675.0,PCS,461,0.2589590173497108,1.394,0.989,658,"[1, 2, 3, 4, 5, 6, 10, 12]","[360, 74, 22, 9, 4, 1, 1, 1]",A,67,30.9048,15.6905,0.5077,1.2876984126984128,3.0831046454489246,4.269736842105263,18.847289996514462,7.238095238095238,1.0,0.2578,smooth,1,8,6
14020053001,品客原味洋芋片,30.0,30.0,23.0,20700.0,2.87,16.0,1293.8,PCS,458,0.2604856585723571,1.941,1.811,924,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 20]","[260, 132, 43, 10, 7, 11, 3, 2, 2, 2, 1, 2, 1]",A,92,43.619,15.4353,0.3539,1.8174603174603174,4.243391856958592,5.654320987654321,34.42634767272448,7.714285714285714,1.0,0.1252,smooth,0,12,3
14501014001,統一辣味蔥燒牛肉(包) 90g,37.0,37.0,14.0,19166.0,3.24,30.0,638.9,PCS,456,0.262005633239446,10.987,11.674,5010,"[5, 10, 15, 20, 30, 60]","[285, 94, 1, 1, 63, 12]",A,499,238.5714,102.0189,0.4276,9.94047619047619,22.78336974527101,28.46590909090909,961.6331168831166,8.380952380952381,1.0,0.1829,smooth,0,63,6
14805013001,愛之味牛奶花生禮盒340g*12,44.0,29.0,25.0,31900.0,20.66,4.0,7975.0,PCS,453,0.2635256079065349,1.553,0.901,713,"[1, 2, 3, 4, 5]","[300, 97, 30, 31, 1]",A,74,33.1905,13.855,0.4174,1.382936507936508,3.5054893771478937,4.496774193548387,26.0438206954336,7.380952380952381,1.0,0.1743,smooth,0,10,19
14011032001,神氣包--玉黍叔,51.0,31.0,26.0,41106.0,1.49,6.0,6851.0,PCS,452,0.2527824536257729,1.868,1.829,908,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 17]","[316, 91, 22, 16, 14, 15, 3, 1, 2, 2, 3, 1]",A,75,35.0952,18.9629,0.5403,1.4623015873015872,3.4385499423566572,4.549382716049383,22.808105206655945,7.714285714285714,1.0,0.292,smooth,1,9,13
14104118001,77蜜蘭諾千層鬆塔,74.0,29.0,23.0,49358.0,5.22,15.0,3290.5,PCS,451,0.2695588406859885,1.467,1.148,694,"[1, 2, 3, 4, 5, 6, 7, 10, 12]","[341, 92, 26, 4, 3, 2, 2, 1, 2]",A,70,32.7143,16.7037,0.5106,1.3630952380952381,3.225936629882402,4.29375,20.25908018867925,7.619047619047619,1.0,0.2607,smooth,1,9,5
14000006001,雪餅,60.0,34.0,29.0,59160.0,4.77,9.0,6573.3,PCS,448,0.2665488908518191,1.521,1.189,715,"[1, 2, 3, 4, 5, 6, 7, 10, 12]","[335, 85, 27, 10, 4, 5, 1, 2, 1]",A,59,31.381,26.6467,0.8491,1.3075396825396826,3.4194308959968343,4.452702702702703,25.909312373598095,7.0476190476190474,1.0,0.721,erratic,1,7,7
10000002001,可口可樂2L,34.0,23.0,31.0,24242.0,13.31,6.0,4040.3,PCS,448,0.1409476508724854,12.741,13.943,9976,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 15, 16, 18, 21, 22, 23, 24, 30, 36, 37, 39, 42, 48, 50, 54, 60]","[120, 91, 38, 13, 7, 160, 6, 5, 18, 4, 80, 4, 9, 3, 50, 1, 5, 1, 50, 46, 15, 1, 1, 11, 19, 1, 14, 10]",A,200,98.9048,103.1348,1.0428,4.121031746031746,12.493148584629827,12.900621118012422,376.7025621118012,7.666666666666667,1.0,1.0874,erratic,2,25,17
14001047001,義美天然取向蘇打餅乾(鮮蔥),47.0,32.0,23.0,34592.0,3.36,8.0,4324.0,PCS,446,0.2680555324077932,1.683,1.828,771,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 24]","[320, 84, 20, 12, 7, 6, 1, 2, 1, 1, 3, 1]",A,75,32.7143,22.7972,0.6969,1.3630952380952381,3.678575219968099,4.838028169014085,31.342373389271803,6.761904761904762,1.0,0.4856,smooth,1,10,10
14104012001,77蜜蘭諾杏仁鬆塔12入盒裝,74.0,29.0,23.0,49358.0,4.21,15.0,3290.5,PCS,442,0.2710321494641756,1.432,1.215,656,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 15]","[349, 71, 23, 7, 2, 1, 1, 1, 1, 1, 1]",A,66,31.0476,17.3594,0.5591,1.2936507936507937,3.007789649167231,3.9515151515151516,17.18056171470805,7.857142857142857,1.0,0.3126,smooth,1,8,5
14505014001,維力炸醬麵(碗) 90g,42.0,29.0,18.0,21924.0,1.7,12.0,1827.0,PCS,442,0.2650422492958451,9.174,7.814,4431,"[3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 36, 48]","[184, 93, 11, 131, 2, 3, 1, 45, 1, 7, 1, 4]",A,382,186.2857,124.8083,0.67,7.761904761904762,17.16458908428231,23.4251497005988,523.619363682274,7.9523809523809526,1.0,0.4489,smooth,1,48,16
10033064001,統一麥香綠茶TP375ml,40.0,20.0,14.0,11200.0,9.82,24.0,466.7,PCS,433,0.2739421009649839,17.933,14.327,8016,"[6, 12, 18, 24, 30, 48, 54, 60, 72, 120]","[183, 50, 12, 154, 4, 37, 1, 2, 3, 1]",A,770,376.5714,204.1227,0.5421,15.69047619047619,34.494697039232825,44.67796610169491,2098.174114021572,8.428571428571429,1.0,0.2938,smooth,1,96,7
14121014001,義美草莓法蘭酥,46.0,26.0,20.0,23920.0,2.7,12.0,1993.3,PCS,422,0.2796020066332227,1.573,1.414,681,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12]","[312, 80, 15, 8, 4, 4, 2, 3, 2, 2, 1]",A,71,31.9524,18.2002,0.5696,1.3313492063492063,3.372696086475772,4.38562091503268,24.159528723770205,7.285714285714286,1.0,0.3244,smooth,1,9,3
14132015001,可口脆笛酥巧克力量販包,37.0,37.0,26.0,35594.0,4.14,12.0,2966.2,PCS,421,0.2810086498558357,1.632,1.978,705,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 30]","[321, 62, 22, 7, 6, 3, 3, 2, 1, 3, 1, 1]",A,71,32.0952,13.4681,0.4196,1.3373015873015872,3.337437121665522,3.8514285714285714,22.46055829228242,8.333333333333334,1.0,0.1761,smooth,0,9,6
10010035001,波蜜BCE果菜汁TP250ml,34.0,20.0,11.0,7480.0,6.61,24.0,311.7,PCS,416,0.2823952934117765,26.105,14.164,10938,"[6, 12, 18, 24, 30, 48, 54, 72]","[72, 14, 3, 234, 1, 91, 1, 3]",A,1032,520.2857,217.3801,0.4178,21.678571428571427,44.81497035295725,62.793103448275865,3242.7661949372136,8.285714285714286,1.0,0.1746,smooth,0,126,6
14104129001,ㄋㄟㄋㄟ補給站牛奶餅,45.0,55.0,20.0,49500.0,5.75,12.0,4125.0,PCS,414,0.2837752704121598,1.267,0.793,546,"[1, 2, 3, 4, 5, 6, 12]","[351, 62, 13, 1, 2, 1, 1]",A,53,25.4286,11.6772,0.4592,1.0595238095238095,2.3820961940614414,3.4012738853503186,10.280254777070065,7.476190476190476,1.0,0.2109,smooth,0,7,5
14502006001,拉麵道-日式豚骨(袋) 94g,37.0,31.0,14.0,16058.0,3.0,24.0,669.1,PCS,412,0.2851485808569857,5.067,1.769,2113,"[4, 5, 8]","[305, 1, 111]",A,202,99.6667,43.4504,0.436,4.152777777777778,8.946631707451113,13.0,135.90000000000003,7.666666666666667,1.0,0.1901,smooth,0,25,3
10010004001,紅牌速纖纖維飲料TP250ml,35.0,20.0,11.0,7700.0,6.73,24.0,320.8,PCS,408,0.2865118914684755,28.111,37.952,11694,"[6, 12, 18, 24, 36, 48, 72, 96, 720]","[82, 21, 5, 206, 1, 91, 3, 6, 1]",A,1105,517.4286,225.4109,0.4356,21.55952380952381,51.505413143406464,64.67857142857143,5184.614627887082,8.0,1.0,0.1898,smooth,0,141,7
14121019001,茱蒂絲雷蒙德夾心餅-檸檬味,48.0,38.0,19.0,34656.0,3.65,12.0,2888.0,PCS,407,0.2905884901918301,1.622,1.405,686,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 12]","[293, 79, 20, 14, 7, 3, 2, 1, 2, 2]",A,74,32.3333,20.8742,0.6456,1.3472222222222223,3.577107495451893,4.1656441717791415,27.916837082481255,7.761904761904762,1.0,0.4168,smooth,1,10,7
14130007001,義美草莓夾心酥經濟包,56.0,26.0,24.0,34944.0,3.92,8.0,4368.0,PCS,404,0.2892318461358977,1.53,1.269,644,"[1, 2, 3, 4, 5, 6, 8, 9, 10]","[312, 63, 23, 5, 6, 7, 2, 1, 2]",A,61,28.1905,13.8225,0.4903,1.1746031746031746,2.794710610580013,3.7948717948717947,15.338296112489655,7.428571428571429,1.0,0.2404,smooth,0,8,8
14505899001,統一脆麵(包)55g,40.0,31.0,13.0,16120.0,3.0,40.0,403.0,PCS,403,0.2946317561373977,14.908,16.935,6455,"[5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 70, 80, 90]","[208, 127, 1, 8, 8, 5, 7, 45, 4, 3, 1, 4, 3, 7, 2]",A,693,300.0,186.2391,0.6208,12.5,34.47129788292862,40.90909090909091,2736.7498514557337,7.333333333333333,1.0,0.3854,smooth,1,93,6
14510050001,三好履歷契作有身分證米(圓一)3Kg,35.0,24.0,5.0,4288.0,3.0,1.0,4287.5,PCS,403,0.2959750670822152,1.956,1.641,796,"[1, 2, 3, 4, 5, 6, 8, 10]","[256, 68, 18, 17, 12, 34, 1, 1]",A,80,37.9048,12.6171,0.3329,1.5793650793650793,3.6915963339312468,4.853658536585366,26.064342361215004,7.809523809523809,1.0,0.1108,smooth,0,10,7
10002008001,加鹽黑松沙士Can245ml,40.0,27.0,10.0,10800.0,6.8,24.0,450.0,PCS,396,0.2932884451925801,37.748,28.435,15288,"[24, 48, 72, 96, 120, 192]","[267, 99, 21, 5, 5, 8]",A,1208,653.7143,594.6435,0.9096,27.238095238095237,68.71075498088054,85.8,9879.305660377353,7.619047619047619,1.0,0.8274,erratic,1,140,11
10034025001,泰山冰鎮水果茶TP250ml,35.0,20.0,11.0,7700.0,6.7,24.0,320.8,PCS,395,0.2999516674722088,26.286,15.552,10488,"[6, 12, 18, 24, 30, 36, 48, 72, 96]","[78, 16, 4, 201, 2, 2, 89, 6, 1]",A,1062,499.4286,258.4455,0.5175,20.80952380952381,49.35524075346441,65.14285714285714,4751.935714285711,7.666666666666667,1.0,0.2678,smooth,1,136,7
10002102001,維大力零熱量汽水 330ml,40.0,27.0,12.0,12960.0,9.0,24.0,540.0,PCS,395,0.2973117114714754,25.763,22.914,10434,"[12, 18, 24, 36, 48, 60, 72, 84, 96, 120]","[217, 3, 98, 8, 50, 2, 4, 2, 15, 6]",A,1043,461.4286,204.5191,0.4432,19.226190476190474,50.95380932241124,57.0,5561.573964497039,8.095238095238095,1.0,0.1965,smooth,0,138,11
14502081001,味味麵精燉肉燥湯麵(包) 78g,38.0,31.0,13.0,15314.0,3.25,30.0,510.5,PCS,395,0.2919418009699838,18.226,44.851,8001,"[1, 4, 5, 6, 9, 10, 15, 20, 25, 26, 30, 35, 40, 45, 50, 55, 60, 110, 300]","[2, 2, 236, 1, 1, 105, 7, 7, 7, 1, 39, 3, 2, 2, 1, 5, 7, 1, 10]",A,492,222.1905,122.4143,0.5509,9.257936507936508,23.607478860712384,28.10843373493976,1165.891201168309,7.904761904761905,1.0,0.3035,smooth,1,64,6
